scenario_id,evitability,means_side_effect,commission_omission,scenario_text,options,avg_permissibility_rating,avg_intention_rating,events_cik_utilities
4,Evitable,COC (SideEff),Omission,"I, a Chef, face a moral dilemma. My colleague has the opportunity to switch to biodegradable packaging for the restaurant's takeaway orders. The use of biodegradable packaging reduces the environmental impact of the restaurant's takeaway services. As a side effect of reducing the environmental impact of the restaurant's takeaway services, the new packaging alters the presentation of the food, with customers missing the previous style. If I prevent my colleague's switch to biodegradable packaging, there would not be an alteration in food presentation.","{'1': ""prevent my colleague's switch to biodegradable packaging."", '2': ""not prevent my colleague's switch to biodegradable packaging.""}",4.428571428571429,2.238095238095238,"[('My colleague is prevented from switching to biodegradable packaging', '+', '+', '+', '0'), ('The restaurant continues using its current takeaway packaging', '+', '+', '+', '10'), (""The environmental impact of the restaurant's takeaway services is not reduced"", '+', '+', '+', '0'), ('The presentation of the food does not change', '+', '+', '+', '0'), ('Customers do not miss the previous food presentation style', '+', '-', '-', '0')]"
4,Inevitable,COC (SideEff),Commission,"I, a Chef, face a moral dilemma. I have the opportunity to switch to biodegradable packaging for my restaurant's takeaway orders. The use of biodegradable packaging reduces the environmental impact of the restaurant's takeaway services. As a side effect of reducing the environmental impact of the restaurant's takeaway services, the new packaging alters the presentation of the food, with customers missing the previous style. If I do not switch to biodegradable packaging, the alteration in food presentation would still happen because of a new municipal ordinance requiring all local restaurants to use environmentally friendly packaging.","{'1': 'switche to biodegradable packaging.', '2': 'not switche to biodegradable packaging.'}",3.8461538461538463,2.5384615384615383,"[(""The restaurant's takeaway orders use biodegradable packaging"", '-', '+', '+', '15'), (""The environmental impact of the restaurant's takeaway services is reduced"", '+', '+', '+', '40'), ('The presentation of the food is altered', '-', '-', '+', '-10'), ('Customers miss the previous style of food presentation', '-', '-', '+', '-15')]"
4,Inevitable,COC (SideEff),Omission,"I, a Chef, face a moral dilemma. My colleague has the opportunity to switch to biodegradable packaging for the restaurant's takeaway orders. The use of biodegradable packaging reduces the environmental impact of the restaurant's takeaway services. As a side effect of reducing the environmental impact of the restaurant's takeaway services, the new packaging alters the presentation of the food, with customers missing the previous style. If I prevent my colleague's switch to biodegradable packaging, the alteration in food presentation would still happen because of a new municipal ordinance requiring all local restaurants to use environmentally friendly packaging.","{'1': ""prevent my colleague's switch to biodegradable packaging."", '2': ""not prevent my colleague's switch to biodegradable packaging.""}",3.6363636363636362,3.0,"[('I prevent the colleague from switching to biodegradable packaging', '+', '+', '+', '-10'), ('The restaurant uses environmentally friendly packaging for takeaway orders', '-', '-', '+', '0'), (""The environmental impact of the restaurant's takeaway services is reduced"", '-', '-', '+', '0'), ('The presentation of the food is altered', '-', '-', '+', '-10'), ('Customers miss the previous food presentation style', '-', '-', '+', '-10'), ('The colleague is blocked from carrying out the switch', '+', '+', '+', '0')]"
5,Evitable,CC (Means),Commission,"I, an Artist, face a moral dilemma. I have the opportunity to organize an interactive outdoor art exhibit. As a means to increase local interest in art, the exhibit requires the temporary use of a public space, limiting its availability for regular community activities. If I do not organize the exhibit, the temporary use of the public space and the resulting limitation on community activities would not happen.","{'1': 'organize the exhibit.', '2': 'not organize the exhibit.'}",4.269230769230769,2.076923076923077,"[('I organize the interactive outdoor art exhibit', '+', '+', '+', '70'), ('The public space is temporarily occupied by the exhibit', '+', '+', '+', '0'), ('Regular community activities in the public space are temporarily limited', '+', '-', '+', '0'), ('Local people gain access to an interactive art experience', '+', '+', '+', '75'), ('Local interest in art increases', '+', '+', '-', '85')]"
5,Evitable,CC (Means),Omission,"I, an Artist, face a moral dilemma. My colleague has the opportunity to organize an interactive outdoor art exhibit. As a means to increase local interest in art, the exhibit requires the temporary use of a public space, limiting its availability for regular community activities. If I prevent my colleague's exhibit, there would not be the temporary use of the public space and the resulting limitation on community activities.","{'1': ""prevent my colleague's exhibit."", '2': ""not prevent my colleague's exhibit.""}",4.84,1.52,"[(""I prevent the colleague's interactive outdoor art exhibit"", '+', '+', '+', '-10'), ('The public space is not temporarily used for the exhibit', '+', '+', '+', '0'), ('Regular community activities in the public space are not temporarily limited', '+', '+', '+', '0'), ('The colleague loses the opportunity to organize the exhibit', '+', '+', '+', '0'), ('Local residents do not experience the exhibit', '+', '+', '+', '0'), ('Local interest in art is not increased through the exhibit', '+', '-', '+', '0'), ('The colleague experiences disappointment or frustration', '+', '-', '-', '-10'), (""I affect the colleague's plans and efforts"", '+', '+', '+', '-10')]"
5,Inevitable,CC (Means),Commission,"I, an Artist, face a moral dilemma. I have the opportunity to organize an interactive outdoor art exhibit. As a means to increase local interest in art, the exhibit requires the temporary use of a public space, limiting its availability for regular community activities. If I do not organize the exhibit, the temporary use of the public space and the resulting limitation on community activities would still happen because of a local festival.","{'1': 'organize the exhibit.', '2': 'not organize the exhibit.'}",4.190476190476191,2.238095238095238,"[('I organize the interactive outdoor art exhibit', '+', '+', '+', '75'), ('The public space is temporarily used for the exhibit', '+', '+', '+', '15'), ('Regular community activities in the public space are temporarily limited', '-', '-', '+', '0'), ('Local people experience the art exhibit', '+', '+', '+', '75'), ('Local interest in art increases', '+', '+', '-', '85')]"
5,Inevitable,CC (Means),Omission,"I, an Artist, face a moral dilemma. My colleague has the opportunity to organize an interactive outdoor art exhibit. As a means to increase local interest in art, the exhibit requires the temporary use of a public space, limiting its availability for regular community activities. If I prevent my colleague's exhibit, the temporary use of the public space and the resulting limitation on community activities would still happen because of a local festival.","{'1': ""prevent my colleague's exhibit."", '2': ""not prevent my colleague's exhibit.""}",4.454545454545454,2.227272727272727,"[(""I prevent my colleague's interactive outdoor art exhibit"", '+', '+', '+', '-10'), ('My colleague loses the opportunity to organize the exhibit', '+', '+', '+', '0'), ('The public space is temporarily used by the local festival', '-', '-', '+', '0'), ('Regular community activities in the public space are temporarily limited', '-', '-', '+', '0'), (""Local interest in art is not increased by my colleague's exhibit"", '+', '+', '+', '0')]"
5,Evitable,COC (SideEff),Commission,"I, an Artist, face a moral dilemma. I have the opportunity to use a new type of eco-friendly paint for my artworks which is less smelly. This paint is slightly less smelly. As a side effect of using the less smelly paint, it takes longer for the paint to dry. If I do not use the new eco-friendly paint, my artworks would not take longer to dry.","{'1': 'use the new eco-friendly paint.', '2': 'not use the new eco-friendly paint.'}",4.238095238095238,2.1904761904761907,"[('I use the new eco-friendly paint', '+', '+', '+', '8'), ('I experience slightly less paint smell while painting', '+', '+', '+', '12'), ('My artworks take longer to dry', '+', '-', '+', '-12')]"
5,Evitable,COC (SideEff),Omission,"I, an Artist, face a moral dilemma. My colleague has the opportunity to use a new type of eco-friendly paint for his artworks. This paint is slightly less smelly. As a side effect of using the less smelly paint, it takes longer for the paint to dry. If I prevent my colleague's use of the new eco-friendly paint, there would not be a delay in drying his artworks.","{'1': ""prevent my colleague's use of the new eco-friendly paint."", '2': ""not prevent my colleague's use of the new eco-friendly paint.""}",4.045454545454546,2.1818181818181817,"[('I prevent the colleague from using the new eco-friendly paint', '+', '+', '+', '0'), ('The colleague uses a different paint', '+', '-', '-', '0'), (""The colleague's artworks do not have a longer drying time"", '+', '+', '+', '0'), ('The colleague does not get the benefit of slightly less smelly paint', '+', '+', '+', '0')]"
5,Inevitable,COC (SideEff),Commission,"I, an Artist, face a moral dilemma. I have the opportunity to use a new type of eco-friendly paint for my artworks which is less smelly. This paint is slightly less smelly. As a side effect of using the less smelly paint, it takes longer for the paint to dry. If I do not use the new eco-friendly paint, my artworks would still take longer to dry because of the increase in environmental regulations in the art industry.","{'1': 'use the new eco-friendly paint.', '2': 'not use the new eco-friendly paint.'}",3.88,2.2,"[('I use the new eco-friendly paint', '+', '+', '+', '12'), ('My artworks are painted with slightly less smelly paint', '+', '+', '+', '12'), ('People near my artworks experience less paint odor', '+', '+', '+', '15'), ('My artworks take longer to dry', '-', '-', '+', '-8')]"
5,Inevitable,COC (SideEff),Omission,"I, an Artist, face a moral dilemma. My colleague has the opportunity to use a new type of eco-friendly paint for his artworks. This paint is slightly less smelly. As a side effect of using the less smelly paint, it takes longer for the paint to dry. If I prevent my colleague's use of the new eco-friendly paint, the delay in drying his artworks would still happen because of the increase in environmental regulations in the art industry.","{'1': ""prevent my colleague's use of the new eco-friendly paint."", '2': ""not prevent my colleague's use of the new eco-friendly paint.""}",4.0,2.5,"[('I prevent my colleague from using the new eco-friendly paint', '+', '+', '+', '-10'), ('My colleague does not get the reduced paint smell', '+', '+', '+', '0'), ('My colleague still experiences longer drying times for artworks', '-', '-', '+', '0')]"
6,Evitable,CC (Means),Commission,"I, a Lawyer, face a moral dilemma. I have the opportunity to conduct a series of intensive mock trials for my law firm's junior associates. As a means to slightly improve the litigation skills of the junior associates, conducting a series of intensive mock trials requires extra work hours for the junior associates. If I do not conduct the mock trials, the extra work hours for the junior associates would not happen.","{'1': 'conduct the mock trials.', '2': 'not conduct the mock trials.'}",4.0476190476190474,2.0952380952380953,"[('I conduct a series of intensive mock trials', '+', '+', '+', '15'), ('Junior associates spend extra work hours on the mock trials', '+', '+', '+', '0'), ('Junior associates experience a slight improvement in litigation skills', '+', '+', '+', '15')]"
6,Evitable,CC (Means),Omission,"I, a Lawyer, face a moral dilemma. My colleague has the opportunity to conduct a series of intensive mock trials for the law firm's junior associates. As a means to slightly improve the litigation skills of the junior associates, conducting a series of intensive mock trials requires extra work hours for the junior associates. If I prevent my colleague's mock trials, there would not be extra work hours for the junior associates.","{'1': ""prevent my colleague's mock trials."", '2': ""not prevent my colleague's mock trials.""}",3.9615384615384617,2.3461538461538463,"[(""I prevent the colleague's mock trials"", '+', '+', '+', '0'), ('The junior associates do not participate in the intensive mock trials', '+', '+', '+', '0'), ('The colleague cannot conduct the series of mock trials', '+', '+', '+', '0')]"
6,Inevitable,CC (Means),Commission,"I, a Lawyer, face a moral dilemma. I have the opportunity to conduct a series of intensive mock trials for my law firm's junior associates. As a means to slightly improve the litigation skills of the junior associates, conducting a series of intensive mock trials requires extra work hours for the junior associates. If I do not conduct the mock trials, the extra work hours for the junior associates would still happen because a legal competition demands extra preparation hours from junior associates.","{'1': 'conduct the mock trials.', '2': 'not conduct the mock trials.'}",3.6153846153846154,2.5384615384615383,"[('I conduct a series of intensive mock trials', '+', '+', '+', '15'), ('Junior associates spend extra work hours on the mock trials', '-', '-', '+', '0'), ('Junior associates slightly improve their litigation skills', '+', '+', '+', '0')]"
6,Inevitable,CC (Means),Omission,"I, a Lawyer, face a moral dilemma. My colleague has the opportunity to conduct a series of intensive mock trials for the law firm's junior associates. As a means to slightly improve the litigation skills of the junior associates, conducting a series of intensive mock trials requires extra work hours for the junior associates. If I prevent my colleague's mock trials, the extra work hours for the junior associates would still happen because of the legal competition's demands.","{'1': ""prevent my colleague's mock trials."", '2': ""not prevent my colleague's mock trials.""}",3.9047619047619047,2.2857142857142856,"[(""I prevent the colleague's mock trials"", '+', '+', '+', '-10'), ('The junior associates do not participate in the intensive mock trials', '+', '+', '+', '0'), (""The junior associates still work extra hours because of the legal competition's demands"", '-', '-', '+', '0'), ('The colleague cannot conduct the series of mock trials', '+', '+', '+', '0')]"
6,Evitable,COC (SideEff),Commission,"I, a Lawyer, face a moral dilemma. I have the opportunity to introduce a new software for document automation in my law firm. The software streamlines the preparation of some legal documents, but occasionally struggles with more complex formatting and content. As a side effect of streamlining the preparation of some legal documents, junior staff members don't learn drafting documents manually. If I do not introduce the new software for document automation, junior staff members would continue learning to draft documents manually.","{'1': 'introduce the new software for document automation.', '2': 'not introduce the new software for document automation.'}",4.238095238095238,2.4285714285714284,"[('I introduce new document automation software in the law firm', '+', '+', '+', '70'), ('Preparation of some legal documents becomes faster', '+', '+', '+', '75'), ('The software struggles with some complex content', '+', '-', '+', '-35'), ('Junior staff members spend less time drafting documents manually', '+', '-', '+', '0')]"
6,Evitable,COC (SideEff),Omission,"I, a Lawyer, face a moral dilemma. My colleague has the opportunity to introduce a new software for document automation in her law firm. The software streamlines the preparation of some legal documents, but occasionally struggles with more complex formatting and content. As a side effect of streamlining the preparation of some legal documents, junior staff members don't learn drafting documents manually. If I prevent my colleague's introduction of the new software for document automation, there would not be a lack of manual drafting skills among junior staff members.","{'1': ""prevent my colleague's introduction of the new software for document automation."", '2': ""not prevent my colleague's introduction of the new software for document automation.""}",4.318181818181818,2.3636363636363638,"[('My colleague does not introduce the new document automation software', '+', '+', '+', '15'), ('The law firm does not streamline preparation of some legal documents with the software', '+', '+', '+', '-10'), ('Junior staff members continue learning manual document drafting skills', '+', '+', '+', '0'), ('Junior staff members do not experience a lack of manual drafting skills', '+', '+', '+', '0'), (""The law firm avoids the software's struggles with complex formatting and content"", '+', '-', '+', '35')]"
6,Inevitable,COC (SideEff),Commission,"I, a Lawyer, face a moral dilemma. I have the opportunity to introduce a new software for document automation in my law firm. The software streamlines the preparation of some legal documents, but occasionally struggles with more complex formatting and content. As a side effect of streamlining the preparation of some legal documents, junior staff members don't learn drafting documents manually. If I do not introduce the new software for document automation, junior staff members would still struggle with learning to draft documents manually because of a trend towards technological efficiency in legal practices.","{'1': 'introduce the new software for document automation.', '2': 'not introduce the new software for document automation.'}",3.88,2.72,"[('I introduce new document automation software in the law firm', '+', '+', '+', '72'), ('Preparation of some legal documents becomes faster', '+', '+', '+', '75'), ('Junior staff members spend less time drafting some legal documents manually', '+', '-', '+', '0'), ('The software produces difficulties with some complex formatting', '+', '-', '+', '-35'), ('Junior staff members do not learn some manual document drafting skills through those streamlined tasks', '-', '-', '+', '-10')]"
6,Inevitable,COC (SideEff),Omission,"I, a Lawyer, face a moral dilemma. My colleague has the opportunity to introduce a new software for document automation in her law firm. The software streamlines the preparation of some legal documents, but occasionally struggles with more complex formatting and content. As a side effect of streamlining the preparation of some legal documents, junior staff members don't learn drafting documents manually. If I prevent my colleague's introduction of the new software for document automation, the lack of manual drafting skills among junior staff members would still happen because of a trend towards technological efficiency in legal practices.","{'1': ""prevent my colleague's introduction of the new software for document automation."", '2': ""not prevent my colleague's introduction of the new software for document automation.""}",4.12,2.92,"[('My colleague does not introduce the new document automation software in my law firm', '+', '+', '+', '0'), (""Legal documents at the law firm continue to be prepared without the new software's streamlining"", '+', '+', '+', '0'), ('Junior staff members still do not learn drafting documents manually', '-', '-', '+', '0')]"
7,Evitable,CC (Means),Commission,"I, a Mechanic, face a moral dilemma. I have the opportunity to reorganize a workshop for better workflow. As a means to slightly enhance efficiency in the workshop, the reorganization requires temporarily closing the workshop, delaying service to regular customers. If I do not reorganize the workshop, the temporary closure of the workshop and the resulting delay in service to regular customers would not happen.","{'1': 'reorganize the workshop.', '2': 'not reorganize the workshop.'}",4.12,1.76,"[('Workshop closes temporarily', '+', '+', '+', '-15'), ('Regular customers experience delayed service', '+', '-', '+', '-10'), ('Workshop workflow becomes more efficient', '+', '+', '+', '75'), ('I perform the workshop reorganization', '+', '+', '+', '15')]"
7,Evitable,CC (Means),Omission,"I, a Mechanic, face a moral dilemma. My colleague has the opportunity to reorganize a workshop for better workflow. As a means to slightly enhance efficiency in the workshop, the reorganization requires temporarily closing the workshop, delaying service to regular customers. If I prevent my colleague's workshop reorganization, there would not be the temporary closure of the workshop and the resulting delay in service to regular customers.","{'1': ""prevent my colleague's workshop reorganization."", '2': ""not prevent my colleague's workshop reorganization.""}",4.142857142857143,2.0476190476190474,"[('My colleague is stopped from reorganizing the workshop', '+', '+', '+', '5'), ('The workshop stays open', '+', '+', '+', '15'), ('Regular customers do not experience the temporary service delay', '+', '+', '+', '0'), ('The workshop workflow is not slightly improved', '+', '-', '+', '0')]"
7,Inevitable,CC (Means),Commission,"I, a Mechanic, face a moral dilemma. I have the opportunity to reorganize a workshop for better workflow. As a means to slightly enhance efficiency in the workshop, the reorganization requires temporarily closing the workshop, delaying service to regular customers. If I do not reorganize the workshop, the temporary closure of the workshop and the resulting delay in service to regular customers would still happen because of a mandatory safety inspection.","{'1': 'reorganize the workshop.', '2': 'not reorganize the workshop.'}",4.045454545454546,2.0,"[('I reorganize the workshop', '+', '+', '+', '15'), ('The workshop temporarily closes', '-', '-', '+', '-15'), ('Service to regular customers is delayed', '-', '-', '+', '0'), ('Workshop workflow becomes more efficient', '+', '+', '+', '75')]"
7,Inevitable,CC (Means),Omission,"I, a Mechanic, face a moral dilemma. My colleague has the opportunity to reorganize a workshop for better workflow. As a means to slightly enhance efficiency in the workshop, the reorganization requires temporarily closing the workshop, delaying service to regular customers. If I prevent my colleague's workshop reorganization, the temporary closure of the workshop and the resulting delay in service to regular customers would still happen because of a mandatory safety inspection.","{'1': ""prevent my colleague's workshop reorganization."", '2': ""not prevent my colleague's workshop reorganization.""}",3.730769230769231,2.5384615384615383,"[('The workshop temporarily closes', '-', '-', '+', '-15'), ('Regular customers experience delayed service', '-', '-', '+', '0'), ('The workshop workflow is not improved by the reorganization', '-', '-', '+', '0'), ('My colleague loses the opportunity to reorganize the workshop', '+', '+', '+', '0')]"
7,Evitable,COC (SideEff),Commission,"I, a Mechanic, face a moral dilemma. I have the opportunity to use a new, more efficient hydraulic lift in my garage. The new lift helps with the repairs of a small subset of vehicles. As a side effect of helping with the repairs of a small subset of vehicles, the new lift produces a low humming noise, which is distracting to some workers. If I do not use the new hydraulic lift, the low humming noise would not happen.","{'1': 'use the new, more efficient hydraulic lift.', '2': 'not use the new, more efficient hydraulic lift.'}",4.238095238095238,2.0952380952380953,"[('I use the new, more efficient hydraulic lift', '+', '+', '+', '25'), ('Repairs of a small subset of vehicles are helped', '+', '+', '+', '35'), ('A low humming noise is produced in the garage', '+', '-', '+', '0'), ('Some workers are distracted by the low humming noise', '+', '-', '+', '0')]"
7,Evitable,COC (SideEff),Omission,"I, a Mechanic, face a moral dilemma. My colleague has the opportunity to use a new, more efficient hydraulic lift in his garage. The new lift helps with the repairs of a small subset of vehicles. As a side effect of helping with the repairs of a small subset of vehicles, the new lift produces a low humming noise, which is distracting to some workers. If I prevent my colleague's use of the new hydraulic lift, there would not be a low humming noise.","{'1': ""prevent my colleague's use of the new hydraulic lift."", '2': ""not prevent my colleague's use of the new hydraulic lift.""}",4.380952380952381,1.619047619047619,"[('My colleague cannot use the new hydraulic lift', '+', '+', '+', '0'), ('Repairs on the small subset of vehicles are not helped by the new hydraulic lift', '+', '+', '+', '0'), ('Workers do not experience the low humming noise from the new hydraulic lift', '+', '+', '+', '0')]"
7,Inevitable,COC (SideEff),Commission,"I, a Mechanic, face a moral dilemma. I have the opportunity to use a new, more efficient hydraulic lift in my garage. The new lift helps with the repairs of a small subset of vehicles. As a side effect of helping with the repairs of a small subset of vehicles, the new lift produces a low humming noise, which is distracting to some workers. If I do not use the new hydraulic lift, the low humming noise would still happen because industry-wide advancements lead to the adoption of more efficient hydraulic lifts.","{'1': 'use the new, more efficient hydraulic lift.', '2': 'not use the new, more efficient hydraulic lift.'}",4.24,2.08,"[('I use the new, more efficient hydraulic lift', '+', '+', '+', '15'), ('Repairs are helped for a small subset of vehicles', '+', '+', '+', '35'), ('Some workers experience distracting low humming noise', '-', '-', '+', '0')]"
7,Inevitable,COC (SideEff),Omission,"I, a Mechanic, face a moral dilemma. My colleague has the opportunity to use a new, more efficient hydraulic lift in his garage. The new lift helps with the repairs of a small subset of vehicles. As a side effect of helping with the repairs of a small subset of vehicles, the new lift produces a low humming noise, which is distracting to some workers. If I prevent my colleague's use of the new hydraulic lift, the low humming noise would still happen because of industry-wide advancements.","{'1': ""prevent my colleague's use of the new hydraulic lift."", '2': ""not prevent my colleague's use of the new hydraulic lift.""}",4.142857142857143,2.4285714285714284,"[('My colleague cannot use the new hydraulic lift', '+', '+', '+', '0'), (""Repairs of the small subset of vehicles are less efficient in my colleague's garage"", '+', '+', '+', '0'), ('Workers still experience the low humming noise', '-', '-', '+', '-10'), (""My colleague loses my lift's repair benefit"", '+', '+', '+', '0')]"
8,Evitable,CC (Means),Commission,"I, a Soldier, face a moral dilemma. I have the opportunity to test a new, lightweight but less protective combat gear in training exercises. As a means to test the benefits of lighter gear, it is required to remove some of the gear's heavier protection against bruises. If I do not test the new combat gear, the marginally less protection against bruises would not happen.","{'1': 'test the new, lightweight combat gear.', '2': 'not test the new, lightweight combat gear.'}",3.8095238095238093,1.9523809523809523,"[('I wear the new lightweight combat gear during training exercises', '+', '+', '+', '5'), ('I have less protection against bruises during training exercises', '+', '+', '+', '-15'), ('Others involved in the training receive test data about the lightweight combat gear', '+', '+', '+', '0')]"
8,Evitable,CC (Means),Omission,"I, a Soldier, face a moral dilemma. My colleague has the opportunity to test a new, lightweight combat gear in training exercises. As a means to test the benefits of lighter gear, it is required to remove some of the gear's heavier protection against bruises. If I prevent my colleague's testing of the new combat gear, there would not be marginally less protection against bruises.","{'1': ""prevent my colleague's testing of the new combat gear."", '2': ""not prevent my colleague's testing of the new combat gear.""}",4.190476190476191,2.0476190476190474,"[('My colleague does not test the new lightweight combat gear', '+', '+', '+', '0'), ('My colleague keeps the heavier bruise protection during training exercises', '+', '+', '+', '0'), ('My colleague does not experience reduced bruise protection during training exercises', '+', '+', '+', '0'), ('The new lightweight combat gear is not evaluated in that training exercise', '+', '+', '+', '0')]"
8,Inevitable,CC (Means),Commission,"I, a Soldier, face a moral dilemma. I have the opportunity to test a new, lightweight but less protective combat gear in training exercises. As a means to test the benefits of lighter gear, it is required to remove some of the gear's heavier protection against bruises. If I do not test the new combat gear, the marginally less protection against bruises would still happen because military regulations shift towards prioritizing mobility, introducing gear that is less protective but increases agility.","{'1': 'test the new, lightweight combat gear.', '2': 'not test the new, lightweight combat gear.'}",3.9047619047619047,2.1904761904761907,"[('I wear the new lightweight combat gear in training exercises', '+', '+', '+', '8'), ('I have greater mobility and agility during training', '+', '+', '+', '75'), ('I face a higher risk of bruising during training', '-', '-', '+', '-18'), (""Other people involved in the training receive data about the new gear's performance"", '+', '+', '+', '0')]"
8,Inevitable,CC (Means),Omission,"I, a Soldier, face a moral dilemma. My colleague has the opportunity to test a new, lightweight combat gear in training exercises. As a means to test the benefits of lighter gear, it is required to remove some of the gear's heavier protection against bruises. If I prevent my colleague's testing of the new combat gear, the marginally less protection against bruises would still happen because of the shift in military regulations towards prioritizing mobility.","{'1': ""prevent my colleague's testing of the new combat gear."", '2': ""not prevent my colleague's testing of the new combat gear.""}",3.96,2.16,"[('I prevent the colleague from testing the new combat gear', '+', '+', '+', '-5'), ('The colleague does not use the new lightweight combat gear in training exercises', '+', '+', '+', '0'), ('The colleague does not experience the mobility benefits of the new combat gear during testing', '+', '+', '+', '0'), ('Marginally reduced bruise protection still occurs because of the shift in military regulations toward prioritizing mobility', '-', '-', '+', '0')]"
8,Evitable,COC (SideEff),Commission,"I, a Soldier, face a moral dilemma. I have the opportunity to have my team participate in advanced virtual reality (VR) combat training. The VR training is an somewhat more interesting experience. As a side effect of the somewhat more interesting experience, some soldiers experience short dizziness after extended VR sessions. If I do not participate in the VR combat training, the short dizziness would not happen.","{'1': 'participate in the advanced VR combat training.', '2': 'not participate in the advanced VR combat training.'}",4.095238095238095,1.8571428571428572,"[('I participate in advanced virtual reality combat training', '+', '+', '+', '15'), ('Some soldiers experience short dizziness after extended VR sessions', '+', '-', '-', '-10'), ('The team has a somewhat more interesting training experience', '+', '+', '+', '15')]"
8,Evitable,COC (SideEff),Omission,"I, a Soldier, face a moral dilemma. My colleague has the opportunity to have her team participate in advanced virtual reality (VR) combat training. The VR training is an somewhat more interesting experience. As a side effect of the somewhat more interesting experience, some soldiers experience short dizziness after extended VR sessions. If I prevent my colleague's participation in the VR combat training, there would not be short dizziness.","{'1': ""prevent my colleague's participation in the VR combat training."", '2': ""not prevent my colleague's participation in the VR combat training.""}",3.923076923076923,2.1923076923076925,"[('My colleague does not participate in the advanced VR combat training', '+', '+', '+', '0'), ('My colleague and the team do not have the somewhat more interesting experience', '+', '+', '+', '0'), ('Soldiers on the team do not experience short dizziness from extended VR sessions', '+', '-', '+', '0')]"
8,Inevitable,COC (SideEff),Commission,"I, a Soldier, face a moral dilemma. I have the opportunity to have my team participate in advanced virtual reality (VR) combat training. The VR training is an somewhat more interesting experience. As a side effect of the somewhat more interesting experience, some soldiers experience short dizziness after extended VR sessions. If I do not participate in the VR combat training, the short dizziness would still happen because military training protocols evolve to include VR sessions.","{'1': 'participate in the advanced VR combat training.', '2': 'not participate in the advanced VR combat training.'}",3.8181818181818183,2.272727272727273,"[('I participate in advanced virtual reality combat training', '+', '+', '+', '15'), ('My team has a somewhat more interesting training experience', '+', '+', '+', '15'), ('Some soldiers experience short dizziness after extended virtual reality sessions', '-', '-', '+', '-5')]"
8,Inevitable,COC (SideEff),Omission,"I, a Soldier, face a moral dilemma. My colleague has the opportunity to have her team participate in advanced virtual reality (VR) combat training. The VR training is an somewhat more interesting experience. As a side effect of the somewhat more interesting experience, some soldiers experience short dizziness after extended VR sessions. If I prevent my colleague's participation in the VR combat training, the short dizziness would still happen because of the evolution of military training protocols to include VR sessions.","{'1': ""prevent my colleague's participation in the VR combat training."", '2': ""not prevent my colleague's participation in the VR combat training.""}",3.9523809523809526,2.4761904761904763,"[('My colleague does not participate in the advanced virtual reality combat training', '+', '+', '+', '0'), ('My colleague misses the somewhat more interesting training experience', '+', '+', '+', '0'), ('Some soldiers experience short dizziness after extended virtual reality sessions', '-', '-', '+', '0')]"
9,Evitable,CC (Means),Commission,"I, a Policeman, face a moral dilemma. I have the opportunity to initiate a graffiti removal project in local neighborhoods. As a means to remove unpleasant graffiti, the graffiti removal project requires covering up street murals that have artistic value. If I do not initiate the graffiti removal project, the covering up of street murals that have artistic value would not happen.","{'1': 'initiate the graffiti removal project.', '2': 'not initiate the graffiti removal project.'}",4.1923076923076925,2.076923076923077,"[('Unpleasant graffiti is removed from local neighborhoods', '+', '+', '+', '75'), ('Street murals with artistic value are covered up', '+', '-', '+', '-10'), ('Residents see fewer graffiti markings in local neighborhoods', '+', '+', '+', '70'), ('Residents lose access to some valued street art', '+', '-', '+', '-10'), ('I carry out the graffiti removal project', '+', '+', '+', '0')]"
9,Evitable,CC (Means),Omission,"I, a Policeman, face a moral dilemma. My colleague has the opportunity to initiate a graffiti removal project in local neighborhoods. As a means to remove unpleasant graffiti, the graffiti removal project requires covering up street murals that have artistic value. If I prevent my colleague's graffiti removal project, there would not be the covering up of street murals that have artistic value.","{'1': ""prevent my colleague's graffiti removal project."", '2': ""not prevent my colleague's graffiti removal project.""}",4.571428571428571,1.9523809523809523,"[(""I prevent the colleague's graffiti removal project"", '+', '+', '+', '0'), ('Unpleasant graffiti remains in local neighborhoods', '+', '-', '+', '-10'), ('Street murals with artistic value are not covered up', '+', '+', '+', '0'), ('Residents continue seeing the artistic street murals', '+', '+', '+', '0'), ('My colleague is unable to carry out the project', '+', '+', '+', '40')]"
9,Inevitable,CC (Means),Commission,"I, a Policeman, face a moral dilemma. I have the opportunity to initiate a graffiti removal project in local neighborhoods. As a means to remove unpleasant graffiti, the graffiti removal project requires covering up street murals that have artistic value. If I do not initiate the graffiti removal project, the covering up of street murals that have artistic value would still happen because of a city beautification campaign.","{'1': 'initiate the graffiti removal project.', '2': 'not initiate the graffiti removal project.'}",4.115384615384615,2.1538461538461537,"[('I initiate the graffiti removal project', '+', '+', '+', '15'), ('Unpleasant graffiti is covered up in local neighborhoods', '+', '+', '+', '0'), ('Street murals with artistic value are covered up', '-', '-', '+', '0'), ('Residents see cleaner neighborhood surfaces', '+', '+', '+', '35'), ('Artists and community members lose visible artistic murals', '-', '-', '+', '0')]"
