========================================================================================================================
SCENARIO DATA TABLE V2
========================================================================================================================
Filter non-negative utility events: True
Total rows: 491
========================================================================================================================

  ID | Orig ID | Severity | Evitability | Causal | Choice |    C+ % |    I+ % | N Events | Condition
 232 |       3 |     Mild |    Evitable |    COC |      2 |  100.00 |   33.33 |        3 | coc_evitable_prevention_no_stories
 233 |       4 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 234 |       4 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 235 |       5 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 236 |       5 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 237 |       6 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 238 |       6 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        4 | coc_evitable_prevention_no_stories
 239 |       7 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 240 |       7 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 241 |       8 |     Mild |    Evitable |    COC |      1 |  100.00 |   80.00 |        5 | coc_evitable_prevention_no_stories
 242 |       8 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 243 |       9 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 244 |      10 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        6 | coc_evitable_prevention_no_stories
 245 |      11 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        6 | coc_evitable_prevention_no_stories
 246 |      11 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 247 |      12 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 248 |      12 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 249 |      13 |     Mild |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 250 |      13 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        2 | coc_evitable_prevention_no_stories
 251 |      14 |     Mild |    Evitable |    COC |      2 |   75.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 252 |      15 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_prevention_no_stories
 253 |      16 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_prevention_no_stories
 254 |      17 |     Mild |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 255 |      17 |     Mild |    Evitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 256 |      18 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        4 | coc_evitable_prevention_no_stories
 257 |      18 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 258 |      19 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 259 |      19 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 260 |      20 |     Mild |    Evitable |    COC |      1 |  100.00 |   85.71 |        7 | coc_evitable_prevention_no_stories
 261 |      21 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 262 |      22 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        5 | coc_evitable_prevention_no_stories
 263 |      23 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 264 |      23 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_prevention_no_stories
 265 |      24 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        6 | coc_evitable_prevention_no_stories
 266 |      24 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 267 |      25 |     Mild |    Evitable |    COC |      1 |  100.00 |   71.43 |        7 | coc_evitable_prevention_no_stories
 268 |      25 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 269 |      26 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 270 |      26 |     Mild |    Evitable |    COC |      2 |  100.00 |   60.00 |        5 | coc_evitable_prevention_no_stories
 271 |      27 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 272 |      27 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 273 |      28 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 274 |      28 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 275 |      29 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 276 |      29 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 277 |       0 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 278 |       0 |     Mild |  Inevitable |    COC |      2 |   66.67 |   66.67 |        6 | coc_inevitable_action_yes_stories
 279 |       1 |     Mild |  Inevitable |    COC |      1 |   25.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 280 |       1 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 281 |       2 |     Mild |  Inevitable |    COC |      1 |    0.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 282 |       2 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 283 |       3 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 284 |       3 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 285 |       4 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 286 |       6 |     Mild |  Inevitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 287 |       6 |     Mild |  Inevitable |    COC |      2 |   33.33 |   66.67 |        3 | coc_inevitable_action_yes_stories
 288 |       7 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 289 |       7 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 290 |       8 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 291 |       8 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 292 |       9 |     Mild |  Inevitable |    COC |      1 |   33.33 |   66.67 |        3 | coc_inevitable_action_yes_stories
 293 |       9 |     Mild |  Inevitable |    COC |      2 |   66.67 |  100.00 |        3 | coc_inevitable_action_yes_stories
 294 |      10 |     Mild |  Inevitable |    COC |      2 |    0.00 |  100.00 |        1 | coc_inevitable_action_yes_stories
 295 |      12 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 296 |      12 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 297 |      14 |     Mild |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 298 |      14 |     Mild |  Inevitable |    COC |      2 |   25.00 |   25.00 |        4 | coc_inevitable_action_yes_stories
 299 |      15 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_action_yes_stories
 300 |      15 |     Mild |  Inevitable |    COC |      2 |    0.00 |   25.00 |        4 | coc_inevitable_action_yes_stories
 301 |      16 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 302 |      16 |     Mild |  Inevitable |    COC |      2 |   33.33 |    0.00 |        3 | coc_inevitable_action_yes_stories
 303 |      17 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 304 |      17 |     Mild |  Inevitable |    COC |      2 |   33.33 |   33.33 |        3 | coc_inevitable_action_yes_stories
 305 |      18 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_action_yes_stories
 306 |      18 |     Mild |  Inevitable |    COC |      2 |   60.00 |   60.00 |        5 | coc_inevitable_action_yes_stories
 307 |      19 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 308 |      19 |     Mild |  Inevitable |    COC |      2 |   80.00 |   40.00 |        5 | coc_inevitable_action_yes_stories
 309 |      20 |     Mild |  Inevitable |    COC |      1 |   50.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 310 |      20 |     Mild |  Inevitable |    COC |      2 |   60.00 |    0.00 |        5 | coc_inevitable_action_yes_stories
 311 |      21 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 312 |      21 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 313 |      22 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 314 |      22 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 315 |      23 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 316 |      23 |     Mild |  Inevitable |    COC |      2 |   20.00 |   20.00 |        5 | coc_inevitable_action_yes_stories
 317 |      25 |     Mild |  Inevitable |    COC |      1 |   33.33 |    0.00 |        3 | coc_inevitable_action_yes_stories
 318 |      26 |     Mild |  Inevitable |    COC |      1 |  100.00 |   66.67 |        3 | coc_inevitable_action_yes_stories
 319 |      26 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 320 |      27 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 321 |      27 |     Mild |  Inevitable |    COC |      2 |   66.67 |  100.00 |        3 | coc_inevitable_action_yes_stories
 322 |      29 |     Mild |  Inevitable |    COC |      1 |    0.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 323 |      29 |     Mild |  Inevitable |    COC |      2 |   50.00 |   25.00 |        4 | coc_inevitable_action_yes_stories
 324 |       0 |     Mild |  Inevitable |    COC |      1 |   83.33 |   33.33 |        6 | coc_inevitable_prevention_no_stories
 325 |       0 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 326 |       1 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 327 |       1 |     Mild |  Inevitable |    COC |      2 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 328 |       2 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 329 |       2 |     Mild |  Inevitable |    COC |      2 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 330 |       3 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 331 |       3 |     Mild |  Inevitable |    COC |      2 |   33.33 |   66.67 |        3 | coc_inevitable_prevention_no_stories
 332 |       4 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 333 |       4 |     Mild |  Inevitable |    COC |      2 |   25.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 334 |       5 |     Mild |  Inevitable |    COC |      1 |   66.67 |   50.00 |        6 | coc_inevitable_prevention_no_stories
 335 |       5 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 336 |       6 |     Mild |  Inevitable |    COC |      1 |   50.00 |   25.00 |        4 | coc_inevitable_prevention_no_stories
 337 |       6 |     Mild |  Inevitable |    COC |      2 |   66.67 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 338 |       7 |     Mild |  Inevitable |    COC |      1 |  100.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 339 |       7 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 340 |       8 |     Mild |  Inevitable |    COC |      1 |   75.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 341 |       8 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 342 |       9 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 343 |       9 |     Mild |  Inevitable |    COC |      2 |   25.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 344 |      10 |     Mild |  Inevitable |    COC |      1 |   80.00 |   40.00 |        5 | coc_inevitable_prevention_no_stories
 345 |      10 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 346 |      11 |     Mild |  Inevitable |    COC |      1 |   83.33 |   66.67 |        6 | coc_inevitable_prevention_no_stories
 347 |      11 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 348 |      12 |     Mild |  Inevitable |    COC |      1 |   83.33 |   66.67 |        6 | coc_inevitable_prevention_no_stories
 349 |      12 |     Mild |  Inevitable |    COC |      2 |    0.00 |   50.00 |        2 | coc_inevitable_prevention_no_stories
 350 |      13 |     Mild |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_prevention_no_stories
 351 |      13 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 352 |      14 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 353 |      14 |     Mild |  Inevitable |    COC |      2 |   25.00 |   75.00 |        4 | coc_inevitable_prevention_no_stories
 354 |      15 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 355 |      15 |     Mild |  Inevitable |    COC |      2 |    0.00 |   50.00 |        2 | coc_inevitable_prevention_no_stories
 356 |      16 |     Mild |  Inevitable |    COC |      1 |   50.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 357 |      16 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 358 |      17 |     Mild |  Inevitable |    COC |      1 |   83.33 |   33.33 |        6 | coc_inevitable_prevention_no_stories
 359 |      17 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 360 |      18 |     Mild |  Inevitable |    COC |      1 |   50.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 361 |      18 |     Mild |  Inevitable |    COC |      2 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 362 |      19 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 363 |      19 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        3 | coc_inevitable_prevention_no_stories
 364 |      21 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 365 |      21 |     Mild |  Inevitable |    COC |      2 |    0.00 |   50.00 |        2 | coc_inevitable_prevention_no_stories
 366 |      22 |     Mild |  Inevitable |    COC |      1 |   66.67 |   66.67 |        6 | coc_inevitable_prevention_no_stories
 367 |      22 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 368 |      23 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        4 | coc_inevitable_prevention_no_stories
 369 |      23 |     Mild |  Inevitable |    COC |      2 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 370 |      24 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 371 |      25 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 372 |      26 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 373 |      26 |     Mild |  Inevitable |    COC |      2 |  100.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 374 |      27 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 375 |      27 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 376 |      28 |     Mild |  Inevitable |    COC |      1 |   25.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 377 |      28 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 378 |      29 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 379 |      29 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 380 |       0 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        4 | cc_evitable_action_yes_stories
 381 |       1 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        4 | cc_evitable_action_yes_stories
 382 |       1 |   Severe |    Evitable |     CC |      2 |  100.00 |   25.00 |        4 | cc_evitable_action_yes_stories
 383 |       2 |   Severe |    Evitable |     CC |      1 |  100.00 |   75.00 |        4 | cc_evitable_action_yes_stories
 384 |       2 |   Severe |    Evitable |     CC |      2 |  100.00 |    0.00 |        2 | cc_evitable_action_yes_stories
 385 |       3 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 386 |       4 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        2 | cc_evitable_action_yes_stories
 387 |       6 |   Severe |    Evitable |     CC |      1 |  100.00 |   80.00 |        5 | cc_evitable_action_yes_stories
 388 |       7 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        6 | cc_evitable_action_yes_stories
 389 |       8 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 390 |       8 |   Severe |    Evitable |     CC |      2 |  100.00 |   50.00 |        2 | cc_evitable_action_yes_stories
 391 |       9 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 392 |       9 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 393 |       0 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 394 |       1 |   Severe |    Evitable |     CC |      1 |  100.00 |   60.00 |        5 | cc_evitable_prevention_no_stories
 395 |       1 |   Severe |    Evitable |     CC |      2 |  100.00 |   66.67 |        3 | cc_evitable_prevention_no_stories
 396 |       2 |   Severe |    Evitable |     CC |      1 |  100.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
 397 |       2 |   Severe |    Evitable |     CC |      2 |  100.00 |   66.67 |        3 | cc_evitable_prevention_no_stories
 398 |       3 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
 399 |       3 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 400 |       5 |   Severe |    Evitable |     CC |      1 |  100.00 |   42.86 |        7 | cc_evitable_prevention_no_stories
 401 |       6 |   Severe |    Evitable |     CC |      1 |  100.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
 402 |       8 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
 403 |       8 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
 404 |       9 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 405 |       9 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
 406 |       0 |   Severe |  Inevitable |     CC |      1 |   25.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 407 |       0 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_action_yes_stories
 408 |       1 |   Severe |  Inevitable |     CC |      1 |   50.00 |  100.00 |        2 | cc_inevitable_action_yes_stories
 409 |       1 |   Severe |  Inevitable |     CC |      2 |   50.00 |   25.00 |        4 | cc_inevitable_action_yes_stories
 410 |       2 |   Severe |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 411 |       2 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        3 | cc_inevitable_action_yes_stories
 412 |       3 |   Severe |  Inevitable |     CC |      1 |   75.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 413 |       3 |   Severe |  Inevitable |     CC |      2 |   40.00 |   40.00 |        5 | cc_inevitable_action_yes_stories
 414 |       4 |   Severe |  Inevitable |     CC |      1 |   50.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 415 |       4 |   Severe |  Inevitable |     CC |      2 |   50.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 416 |       5 |   Severe |  Inevitable |     CC |      1 |   33.33 |   66.67 |        3 | cc_inevitable_action_yes_stories
 417 |       5 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 418 |       6 |   Severe |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 419 |       6 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 420 |       7 |   Severe |  Inevitable |     CC |      1 |   80.00 |  100.00 |        5 | cc_inevitable_action_yes_stories
 421 |       7 |   Severe |  Inevitable |     CC |      2 |   60.00 |   40.00 |        5 | cc_inevitable_action_yes_stories
 422 |       8 |   Severe |  Inevitable |     CC |      1 |   25.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 423 |       8 |   Severe |  Inevitable |     CC |      2 |   42.86 |   28.57 |        7 | cc_inevitable_action_yes_stories
 424 |       9 |   Severe |  Inevitable |     CC |      1 |    0.00 |  100.00 |        1 | cc_inevitable_action_yes_stories
 425 |       9 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 426 |       0 |   Severe |  Inevitable |     CC |      1 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 427 |       0 |   Severe |  Inevitable |     CC |      2 |    0.00 |   66.67 |        3 | cc_inevitable_prevention_no_stories
 428 |       1 |   Severe |  Inevitable |     CC |      1 |   60.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 429 |       1 |   Severe |  Inevitable |     CC |      2 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 430 |       2 |   Severe |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 431 |       2 |   Severe |  Inevitable |     CC |      2 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 432 |       3 |   Severe |  Inevitable |     CC |      1 |   20.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 433 |       3 |   Severe |  Inevitable |     CC |      2 |    0.00 |  100.00 |        3 | cc_inevitable_prevention_no_stories
 434 |       4 |   Severe |  Inevitable |     CC |      1 |   50.00 |   50.00 |        2 | cc_inevitable_prevention_no_stories
 435 |       4 |   Severe |  Inevitable |     CC |      2 |   60.00 |  100.00 |        5 | cc_inevitable_prevention_no_stories
 436 |       5 |   Severe |  Inevitable |     CC |      2 |   50.00 |  100.00 |        2 | cc_inevitable_prevention_no_stories
 437 |       6 |   Severe |  Inevitable |     CC |      1 |   33.33 |   33.33 |        6 | cc_inevitable_prevention_no_stories
 438 |       6 |   Severe |  Inevitable |     CC |      2 |    0.00 |   60.00 |        5 | cc_inevitable_prevention_no_stories
 439 |       7 |   Severe |  Inevitable |     CC |      1 |   66.67 |   66.67 |        3 | cc_inevitable_prevention_no_stories
 440 |       7 |   Severe |  Inevitable |     CC |      2 |   83.33 |  100.00 |        6 | cc_inevitable_prevention_no_stories
 441 |       8 |   Severe |  Inevitable |     CC |      1 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 442 |       8 |   Severe |  Inevitable |     CC |      2 |   20.00 |   80.00 |        5 | cc_inevitable_prevention_no_stories
 443 |       9 |   Severe |  Inevitable |     CC |      1 |   75.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 444 |       9 |   Severe |  Inevitable |     CC |      2 |    0.00 |   50.00 |        2 | cc_inevitable_prevention_no_stories
 445 |       0 |   Severe |    Evitable |    COC |      1 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 446 |       1 |   Severe |    Evitable |    COC |      1 |  100.00 |   71.43 |        7 | coc_evitable_action_yes_stories
 447 |       2 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 448 |       2 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 449 |       3 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 450 |       3 |   Severe |    Evitable |    COC |      2 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 451 |       4 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        3 | coc_evitable_action_yes_stories
 452 |       5 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        4 | coc_evitable_action_yes_stories
 453 |       6 |   Severe |    Evitable |    COC |      1 |  100.00 |   60.00 |        5 | coc_evitable_action_yes_stories
 454 |       7 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 455 |       7 |   Severe |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 456 |       8 |   Severe |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 457 |       9 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 458 |       0 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 459 |       0 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 460 |       1 |   Severe |    Evitable |    COC |      2 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 461 |       2 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        4 | coc_evitable_prevention_no_stories
 462 |       2 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 463 |       3 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
