table_id,original_scenario_id,severity,evitability,causal,choice,c_plus_pct,i_plus_pct,num_events,condition
315,7,Mild,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
316,7,Mild,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
317,8,Mild,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
318,8,Mild,Evitable,COC,2,100.00,66.67,3,coc_evitable_prevention_no_stories
319,9,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
320,9,Mild,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
321,10,Mild,Evitable,COC,1,100.00,66.67,6,coc_evitable_prevention_no_stories
322,10,Mild,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
323,11,Mild,Evitable,COC,1,100.00,66.67,6,coc_evitable_prevention_no_stories
324,11,Mild,Evitable,COC,2,100.00,100.00,6,coc_evitable_prevention_no_stories
325,12,Mild,Evitable,COC,1,100.00,100.00,3,coc_evitable_prevention_no_stories
326,12,Mild,Evitable,COC,2,100.00,66.67,3,coc_evitable_prevention_no_stories
327,13,Mild,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
328,13,Mild,Evitable,COC,2,100.00,50.00,4,coc_evitable_prevention_no_stories
329,14,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
330,14,Mild,Evitable,COC,2,75.00,75.00,4,coc_evitable_prevention_no_stories
331,15,Mild,Evitable,COC,1,100.00,75.00,4,coc_evitable_prevention_no_stories
332,15,Mild,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
333,16,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
334,16,Mild,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
335,17,Mild,Evitable,COC,1,100.00,85.71,7,coc_evitable_prevention_no_stories
336,17,Mild,Evitable,COC,2,75.00,75.00,4,coc_evitable_prevention_no_stories
337,18,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
338,18,Mild,Evitable,COC,2,100.00,66.67,3,coc_evitable_prevention_no_stories
339,19,Mild,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
340,19,Mild,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
341,20,Mild,Evitable,COC,1,100.00,85.71,7,coc_evitable_prevention_no_stories
342,20,Mild,Evitable,COC,2,100.00,100.00,4,coc_evitable_prevention_no_stories
343,21,Mild,Evitable,COC,1,100.00,100.00,4,coc_evitable_prevention_no_stories
344,21,Mild,Evitable,COC,2,100.00,66.67,3,coc_evitable_prevention_no_stories
345,22,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
346,22,Mild,Evitable,COC,2,100.00,100.00,5,coc_evitable_prevention_no_stories
347,23,Mild,Evitable,COC,1,100.00,100.00,6,coc_evitable_prevention_no_stories
348,23,Mild,Evitable,COC,2,100.00,71.43,7,coc_evitable_prevention_no_stories
349,24,Mild,Evitable,COC,1,100.00,66.67,6,coc_evitable_prevention_no_stories
350,24,Mild,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
351,25,Mild,Evitable,COC,1,100.00,71.43,7,coc_evitable_prevention_no_stories
352,25,Mild,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
353,26,Mild,Evitable,COC,1,100.00,75.00,8,coc_evitable_prevention_no_stories
354,26,Mild,Evitable,COC,2,100.00,66.67,6,coc_evitable_prevention_no_stories
355,27,Mild,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
356,27,Mild,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
357,28,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
358,28,Mild,Evitable,COC,2,100.00,100.00,3,coc_evitable_prevention_no_stories
359,29,Mild,Evitable,COC,1,100.00,100.00,4,coc_evitable_prevention_no_stories
360,29,Mild,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
361,0,Mild,Inevitable,COC,1,42.86,57.14,7,coc_inevitable_action_yes_stories
362,0,Mild,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_action_yes_stories
363,1,Mild,Inevitable,COC,1,20.00,60.00,5,coc_inevitable_action_yes_stories
364,1,Mild,Inevitable,COC,2,40.00,40.00,5,coc_inevitable_action_yes_stories
365,2,Mild,Inevitable,COC,1,25.00,75.00,4,coc_inevitable_action_yes_stories
366,2,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
367,3,Mild,Inevitable,COC,1,25.00,50.00,4,coc_inevitable_action_yes_stories
368,3,Mild,Inevitable,COC,2,57.14,42.86,7,coc_inevitable_action_yes_stories
369,4,Mild,Inevitable,COC,1,0.00,50.00,4,coc_inevitable_action_yes_stories
370,5,Mild,Inevitable,COC,1,0.00,0.00,0,coc_inevitable_action_yes_stories
371,5,Mild,Inevitable,COC,2,0.00,0.00,0,coc_inevitable_action_yes_stories
372,6,Mild,Inevitable,COC,1,100.00,66.67,6,coc_inevitable_action_yes_stories
373,6,Mild,Inevitable,COC,2,57.14,85.71,7,coc_inevitable_action_yes_stories
374,7,Mild,Inevitable,COC,1,33.33,33.33,3,coc_inevitable_action_yes_stories
375,7,Mild,Inevitable,COC,2,50.00,75.00,4,coc_inevitable_action_yes_stories
376,8,Mild,Inevitable,COC,1,50.00,50.00,2,coc_inevitable_action_yes_stories
377,8,Mild,Inevitable,COC,2,60.00,40.00,5,coc_inevitable_action_yes_stories
378,9,Mild,Inevitable,COC,1,60.00,80.00,5,coc_inevitable_action_yes_stories
379,9,Mild,Inevitable,COC,2,80.00,100.00,5,coc_inevitable_action_yes_stories
380,10,Mild,Inevitable,COC,1,50.00,50.00,6,coc_inevitable_action_yes_stories
381,10,Mild,Inevitable,COC,2,75.00,75.00,4,coc_inevitable_action_yes_stories
382,11,Mild,Inevitable,COC,1,0.00,0.00,0,coc_inevitable_action_yes_stories
383,11,Mild,Inevitable,COC,2,0.00,0.00,0,coc_inevitable_action_yes_stories
384,12,Mild,Inevitable,COC,1,66.67,66.67,3,coc_inevitable_action_yes_stories
385,12,Mild,Inevitable,COC,2,75.00,75.00,4,coc_inevitable_action_yes_stories
386,13,Mild,Inevitable,COC,1,0.00,0.00,0,coc_inevitable_action_yes_stories
387,13,Mild,Inevitable,COC,2,0.00,0.00,0,coc_inevitable_action_yes_stories
388,14,Mild,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
389,14,Mild,Inevitable,COC,2,25.00,25.00,4,coc_inevitable_action_yes_stories
390,15,Mild,Inevitable,COC,1,20.00,60.00,5,coc_inevitable_action_yes_stories
391,15,Mild,Inevitable,COC,2,0.00,20.00,5,coc_inevitable_action_yes_stories
392,16,Mild,Inevitable,COC,1,40.00,40.00,5,coc_inevitable_action_yes_stories
393,16,Mild,Inevitable,COC,2,50.00,25.00,4,coc_inevitable_action_yes_stories
394,17,Mild,Inevitable,COC,1,60.00,60.00,5,coc_inevitable_action_yes_stories
395,17,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
396,18,Mild,Inevitable,COC,1,50.00,50.00,4,coc_inevitable_action_yes_stories
397,18,Mild,Inevitable,COC,2,71.43,71.43,7,coc_inevitable_action_yes_stories
398,19,Mild,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
399,19,Mild,Inevitable,COC,2,80.00,40.00,5,coc_inevitable_action_yes_stories
400,20,Mild,Inevitable,COC,1,83.33,66.67,6,coc_inevitable_action_yes_stories
401,20,Mild,Inevitable,COC,2,71.43,28.57,7,coc_inevitable_action_yes_stories
402,21,Mild,Inevitable,COC,1,66.67,66.67,3,coc_inevitable_action_yes_stories
403,21,Mild,Inevitable,COC,2,50.00,25.00,4,coc_inevitable_action_yes_stories
404,22,Mild,Inevitable,COC,1,66.67,66.67,6,coc_inevitable_action_yes_stories
405,22,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
406,23,Mild,Inevitable,COC,1,25.00,50.00,4,coc_inevitable_action_yes_stories
407,23,Mild,Inevitable,COC,2,16.67,16.67,6,coc_inevitable_action_yes_stories
408,24,Mild,Inevitable,COC,1,0.00,0.00,0,coc_inevitable_action_yes_stories
409,24,Mild,Inevitable,COC,2,0.00,0.00,0,coc_inevitable_action_yes_stories
410,25,Mild,Inevitable,COC,1,66.67,50.00,6,coc_inevitable_action_yes_stories
411,25,Mild,Inevitable,COC,2,80.00,20.00,5,coc_inevitable_action_yes_stories
412,26,Mild,Inevitable,COC,1,100.00,80.00,5,coc_inevitable_action_yes_stories
413,26,Mild,Inevitable,COC,2,83.33,66.67,6,coc_inevitable_action_yes_stories
414,27,Mild,Inevitable,COC,1,50.00,50.00,4,coc_inevitable_action_yes_stories
415,27,Mild,Inevitable,COC,2,75.00,100.00,4,coc_inevitable_action_yes_stories
416,28,Mild,Inevitable,COC,1,0.00,0.00,0,coc_inevitable_action_yes_stories
417,28,Mild,Inevitable,COC,2,0.00,0.00,0,coc_inevitable_action_yes_stories
418,29,Mild,Inevitable,COC,1,60.00,80.00,5,coc_inevitable_action_yes_stories
419,29,Mild,Inevitable,COC,2,60.00,40.00,5,coc_inevitable_action_yes_stories
420,0,Mild,Inevitable,COC,1,83.33,33.33,6,coc_inevitable_prevention_no_stories
421,0,Mild,Inevitable,COC,2,33.33,66.67,6,coc_inevitable_prevention_no_stories
422,1,Mild,Inevitable,COC,1,60.00,40.00,5,coc_inevitable_prevention_no_stories
423,1,Mild,Inevitable,COC,2,25.00,50.00,4,coc_inevitable_prevention_no_stories
424,2,Mild,Inevitable,COC,1,40.00,60.00,5,coc_inevitable_prevention_no_stories
425,2,Mild,Inevitable,COC,2,50.00,50.00,4,coc_inevitable_prevention_no_stories
426,3,Mild,Inevitable,COC,1,66.67,50.00,6,coc_inevitable_prevention_no_stories
427,3,Mild,Inevitable,COC,2,50.00,75.00,4,coc_inevitable_prevention_no_stories
428,4,Mild,Inevitable,COC,1,60.00,60.00,5,coc_inevitable_prevention_no_stories
429,4,Mild,Inevitable,COC,2,20.00,60.00,5,coc_inevitable_prevention_no_stories
430,5,Mild,Inevitable,COC,1,71.43,57.14,7,coc_inevitable_prevention_no_stories
431,5,Mild,Inevitable,COC,2,80.00,80.00,5,coc_inevitable_prevention_no_stories
432,6,Mild,Inevitable,COC,1,71.43,28.57,7,coc_inevitable_prevention_no_stories
433,6,Mild,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_prevention_no_stories
434,7,Mild,Inevitable,COC,1,71.43,42.86,7,coc_inevitable_prevention_no_stories
435,7,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_prevention_no_stories
436,8,Mild,Inevitable,COC,1,60.00,40.00,5,coc_inevitable_prevention_no_stories
437,8,Mild,Inevitable,COC,2,66.67,66.67,3,coc_inevitable_prevention_no_stories
438,9,Mild,Inevitable,COC,1,57.14,57.14,7,coc_inevitable_prevention_no_stories
439,9,Mild,Inevitable,COC,2,40.00,60.00,5,coc_inevitable_prevention_no_stories
440,10,Mild,Inevitable,COC,1,80.00,40.00,5,coc_inevitable_prevention_no_stories
441,10,Mild,Inevitable,COC,2,75.00,75.00,4,coc_inevitable_prevention_no_stories
442,11,Mild,Inevitable,COC,1,83.33,66.67,6,coc_inevitable_prevention_no_stories
443,11,Mild,Inevitable,COC,2,50.00,66.67,6,coc_inevitable_prevention_no_stories
444,12,Mild,Inevitable,COC,1,83.33,66.67,6,coc_inevitable_prevention_no_stories
445,12,Mild,Inevitable,COC,2,33.33,66.67,3,coc_inevitable_prevention_no_stories
446,13,Mild,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_prevention_no_stories
447,13,Mild,Inevitable,COC,2,0.00,50.00,4,coc_inevitable_prevention_no_stories
448,14,Mild,Inevitable,COC,1,66.67,66.67,6,coc_inevitable_prevention_no_stories
449,14,Mild,Inevitable,COC,2,25.00,75.00,4,coc_inevitable_prevention_no_stories
450,15,Mild,Inevitable,COC,1,20.00,20.00,5,coc_inevitable_prevention_no_stories
451,15,Mild,Inevitable,COC,2,0.00,75.00,4,coc_inevitable_prevention_no_stories
452,16,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
453,16,Mild,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_prevention_no_stories
454,17,Mild,Inevitable,COC,1,83.33,33.33,6,coc_inevitable_prevention_no_stories
455,17,Mild,Inevitable,COC,2,25.00,50.00,4,coc_inevitable_prevention_no_stories
456,18,Mild,Inevitable,COC,1,66.67,16.67,6,coc_inevitable_prevention_no_stories
457,18,Mild,Inevitable,COC,2,25.00,50.00,4,coc_inevitable_prevention_no_stories
458,19,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
459,19,Mild,Inevitable,COC,2,0.00,50.00,6,coc_inevitable_prevention_no_stories
460,21,Mild,Inevitable,COC,1,50.00,50.00,4,coc_inevitable_prevention_no_stories
461,21,Mild,Inevitable,COC,2,33.33,66.67,3,coc_inevitable_prevention_no_stories
462,22,Mild,Inevitable,COC,1,66.67,66.67,6,coc_inevitable_prevention_no_stories
463,22,Mild,Inevitable,COC,2,80.00,80.00,5,coc_inevitable_prevention_no_stories
464,23,Mild,Inevitable,COC,1,42.86,42.86,7,coc_inevitable_prevention_no_stories
465,23,Mild,Inevitable,COC,2,0.00,60.00,5,coc_inevitable_prevention_no_stories
466,24,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
467,24,Mild,Inevitable,COC,2,50.00,50.00,4,coc_inevitable_prevention_no_stories
468,25,Mild,Inevitable,COC,1,80.00,80.00,5,coc_inevitable_prevention_no_stories
469,25,Mild,Inevitable,COC,2,50.00,75.00,4,coc_inevitable_prevention_no_stories
470,26,Mild,Inevitable,COC,1,87.50,75.00,8,coc_inevitable_prevention_no_stories
471,26,Mild,Inevitable,COC,2,100.00,57.14,7,coc_inevitable_prevention_no_stories
472,27,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
473,27,Mild,Inevitable,COC,2,50.00,66.67,6,coc_inevitable_prevention_no_stories
474,28,Mild,Inevitable,COC,1,50.00,66.67,6,coc_inevitable_prevention_no_stories
475,28,Mild,Inevitable,COC,2,0.00,66.67,3,coc_inevitable_prevention_no_stories
476,29,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
477,29,Mild,Inevitable,COC,2,40.00,60.00,5,coc_inevitable_prevention_no_stories
478,0,Severe,Evitable,CC,1,100.00,100.00,6,cc_evitable_action_yes_stories
479,0,Severe,Evitable,CC,2,100.00,100.00,8,cc_evitable_action_yes_stories
480,1,Severe,Evitable,CC,1,100.00,75.00,8,cc_evitable_action_yes_stories
481,1,Severe,Evitable,CC,2,100.00,40.00,5,cc_evitable_action_yes_stories
482,2,Severe,Evitable,CC,1,100.00,83.33,6,cc_evitable_action_yes_stories
483,2,Severe,Evitable,CC,2,100.00,60.00,5,cc_evitable_action_yes_stories
484,3,Severe,Evitable,CC,1,100.00,100.00,4,cc_evitable_action_yes_stories
485,3,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_action_yes_stories
486,4,Severe,Evitable,CC,1,100.00,100.00,5,cc_evitable_action_yes_stories
487,4,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_action_yes_stories
488,5,Severe,Evitable,CC,1,0.00,0.00,0,cc_evitable_action_yes_stories
489,6,Severe,Evitable,CC,1,100.00,80.00,5,cc_evitable_action_yes_stories
490,6,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_action_yes_stories
491,7,Severe,Evitable,CC,1,100.00,100.00,7,cc_evitable_action_yes_stories
492,7,Severe,Evitable,CC,2,100.00,100.00,5,cc_evitable_action_yes_stories
493,8,Severe,Evitable,CC,1,100.00,100.00,5,cc_evitable_action_yes_stories
494,8,Severe,Evitable,CC,2,100.00,83.33,6,cc_evitable_action_yes_stories
495,9,Severe,Evitable,CC,1,100.00,100.00,3,cc_evitable_action_yes_stories
496,9,Severe,Evitable,CC,2,100.00,75.00,4,cc_evitable_action_yes_stories
497,0,Severe,Evitable,CC,1,100.00,100.00,7,cc_evitable_prevention_no_stories
498,0,Severe,Evitable,CC,2,100.00,100.00,7,cc_evitable_prevention_no_stories
499,1,Severe,Evitable,CC,1,100.00,60.00,5,cc_evitable_prevention_no_stories
500,1,Severe,Evitable,CC,2,100.00,87.50,8,cc_evitable_prevention_no_stories
501,2,Severe,Evitable,CC,1,100.00,57.14,7,cc_evitable_prevention_no_stories
502,2,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_prevention_no_stories
503,3,Severe,Evitable,CC,1,100.00,80.00,5,cc_evitable_prevention_no_stories
504,3,Severe,Evitable,CC,2,100.00,100.00,5,cc_evitable_prevention_no_stories
505,4,Severe,Evitable,CC,1,100.00,60.00,5,cc_evitable_prevention_no_stories
506,5,Severe,Evitable,CC,1,100.00,42.86,7,cc_evitable_prevention_no_stories
507,6,Severe,Evitable,CC,1,100.00,40.00,5,cc_evitable_prevention_no_stories
508,7,Severe,Evitable,CC,1,100.00,100.00,6,cc_evitable_prevention_no_stories
509,8,Severe,Evitable,CC,1,100.00,80.00,5,cc_evitable_prevention_no_stories
510,8,Severe,Evitable,CC,2,100.00,100.00,6,cc_evitable_prevention_no_stories
511,9,Severe,Evitable,CC,1,100.00,60.00,5,cc_evitable_prevention_no_stories
512,9,Severe,Evitable,CC,2,100.00,100.00,4,cc_evitable_prevention_no_stories
513,0,Severe,Inevitable,CC,1,28.57,100.00,7,cc_inevitable_action_yes_stories
514,0,Severe,Inevitable,CC,2,42.86,71.43,7,cc_inevitable_action_yes_stories
515,1,Severe,Inevitable,CC,1,85.71,100.00,7,cc_inevitable_action_yes_stories
516,1,Severe,Inevitable,CC,2,60.00,40.00,5,cc_inevitable_action_yes_stories
517,2,Severe,Inevitable,CC,1,16.67,66.67,6,cc_inevitable_action_yes_stories
518,2,Severe,Inevitable,CC,2,40.00,40.00,5,cc_inevitable_action_yes_stories
519,3,Severe,Inevitable,CC,1,71.43,71.43,7,cc_inevitable_action_yes_stories
520,3,Severe,Inevitable,CC,2,40.00,40.00,5,cc_inevitable_action_yes_stories
521,4,Severe,Inevitable,CC,1,80.00,80.00,5,cc_inevitable_action_yes_stories
522,4,Severe,Inevitable,CC,2,80.00,20.00,5,cc_inevitable_action_yes_stories
523,5,Severe,Inevitable,CC,1,22.22,88.89,9,cc_inevitable_action_yes_stories
524,5,Severe,Inevitable,CC,2,50.00,50.00,8,cc_inevitable_action_yes_stories
525,6,Severe,Inevitable,CC,1,60.00,80.00,5,cc_inevitable_action_yes_stories
526,6,Severe,Inevitable,CC,2,60.00,40.00,5,cc_inevitable_action_yes_stories
527,7,Severe,Inevitable,CC,1,80.00,100.00,5,cc_inevitable_action_yes_stories
528,7,Severe,Inevitable,CC,2,57.14,42.86,7,cc_inevitable_action_yes_stories
529,8,Severe,Inevitable,CC,1,50.00,100.00,6,cc_inevitable_action_yes_stories
530,8,Severe,Inevitable,CC,2,50.00,25.00,8,cc_inevitable_action_yes_stories
531,9,Severe,Inevitable,CC,1,25.00,100.00,4,cc_inevitable_action_yes_stories
532,9,Severe,Inevitable,CC,2,33.33,33.33,6,cc_inevitable_action_yes_stories
533,0,Severe,Inevitable,CC,1,66.67,44.44,9,cc_inevitable_prevention_no_stories
534,0,Severe,Inevitable,CC,2,0.00,85.71,7,cc_inevitable_prevention_no_stories
535,1,Severe,Inevitable,CC,1,66.67,50.00,6,cc_inevitable_prevention_no_stories
536,1,Severe,Inevitable,CC,2,57.14,71.43,7,cc_inevitable_prevention_no_stories
537,2,Severe,Inevitable,CC,1,50.00,33.33,6,cc_inevitable_prevention_no_stories
538,2,Severe,Inevitable,CC,2,16.67,66.67,6,cc_inevitable_prevention_no_stories
539,3,Severe,Inevitable,CC,1,20.00,40.00,5,cc_inevitable_prevention_no_stories
540,3,Severe,Inevitable,CC,2,16.67,100.00,6,cc_inevitable_prevention_no_stories
541,4,Severe,Inevitable,CC,1,71.43,57.14,7,cc_inevitable_prevention_no_stories
542,4,Severe,Inevitable,CC,2,66.67,100.00,6,cc_inevitable_prevention_no_stories
543,5,Severe,Inevitable,CC,1,42.86,42.86,7,cc_inevitable_prevention_no_stories
544,5,Severe,Inevitable,CC,2,14.29,85.71,7,cc_inevitable_prevention_no_stories
545,6,Severe,Inevitable,CC,1,50.00,50.00,8,cc_inevitable_prevention_no_stories
546,6,Severe,Inevitable,CC,2,0.00,66.67,6,cc_inevitable_prevention_no_stories
547,7,Severe,Inevitable,CC,1,87.50,75.00,8,cc_inevitable_prevention_no_stories
548,7,Severe,Inevitable,CC,2,83.33,100.00,6,cc_inevitable_prevention_no_stories
549,8,Severe,Inevitable,CC,1,20.00,60.00,5,cc_inevitable_prevention_no_stories
550,8,Severe,Inevitable,CC,2,28.57,85.71,7,cc_inevitable_prevention_no_stories
551,9,Severe,Inevitable,CC,1,71.43,28.57,7,cc_inevitable_prevention_no_stories
552,9,Severe,Inevitable,CC,2,33.33,66.67,6,cc_inevitable_prevention_no_stories
553,0,Severe,Evitable,COC,1,100.00,80.00,5,coc_evitable_action_yes_stories
554,0,Severe,Evitable,COC,2,100.00,100.00,4,coc_evitable_action_yes_stories
555,1,Severe,Evitable,COC,1,100.00,71.43,7,coc_evitable_action_yes_stories
556,1,Severe,Evitable,COC,2,100.00,100.00,5,coc_evitable_action_yes_stories
557,2,Severe,Evitable,COC,1,100.00,50.00,2,coc_evitable_action_yes_stories
558,2,Severe,Evitable,COC,2,100.00,66.67,3,coc_evitable_action_yes_stories
559,3,Severe,Evitable,COC,1,100.00,66.67,6,coc_evitable_action_yes_stories
560,3,Severe,Evitable,COC,2,100.00,40.00,5,coc_evitable_action_yes_stories
561,4,Severe,Evitable,COC,1,100.00,62.50,8,coc_evitable_action_yes_stories
562,4,Severe,Evitable,COC,2,100.00,100.00,6,coc_evitable_action_yes_stories
563,5,Severe,Evitable,COC,1,100.00,50.00,8,coc_evitable_action_yes_stories
564,5,Severe,Evitable,COC,2,83.33,83.33,6,coc_evitable_action_yes_stories
565,6,Severe,Evitable,COC,1,100.00,66.67,6,coc_evitable_action_yes_stories
566,6,Severe,Evitable,COC,2,80.00,60.00,5,coc_evitable_action_yes_stories
567,7,Severe,Evitable,COC,1,100.00,60.00,5,coc_evitable_action_yes_stories
568,7,Severe,Evitable,COC,2,100.00,83.33,6,coc_evitable_action_yes_stories
569,8,Severe,Evitable,COC,1,100.00,75.00,4,coc_evitable_action_yes_stories
570,8,Severe,Evitable,COC,2,100.00,100.00,4,coc_evitable_action_yes_stories
571,9,Severe,Evitable,COC,1,100.00,50.00,4,coc_evitable_action_yes_stories
572,9,Severe,Evitable,COC,2,100.00,100.00,5,coc_evitable_action_yes_stories
573,0,Severe,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
574,0,Severe,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
575,1,Severe,Evitable,COC,1,100.00,100.00,6,coc_evitable_prevention_no_stories
576,1,Severe,Evitable,COC,2,100.00,83.33,6,coc_evitable_prevention_no_stories
577,2,Severe,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
578,2,Severe,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
579,3,Severe,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
580,3,Severe,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
581,4,Severe,Evitable,COC,1,100.00,100.00,6,coc_evitable_prevention_no_stories
582,4,Severe,Evitable,COC,2,100.00,62.50,8,coc_evitable_prevention_no_stories
583,5,Severe,Evitable,COC,1,100.00,100.00,7,coc_evitable_prevention_no_stories
584,5,Severe,Evitable,COC,2,57.14,42.86,7,coc_evitable_prevention_no_stories
585,6,Severe,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
586,6,Severe,Evitable,COC,2,100.00,60.00,5,coc_evitable_prevention_no_stories
587,7,Severe,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
588,7,Severe,Evitable,COC,2,100.00,60.00,5,coc_evitable_prevention_no_stories
589,8,Severe,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
590,8,Severe,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
591,9,Severe,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
592,9,Severe,Evitable,COC,2,100.00,60.00,5,coc_evitable_prevention_no_stories
593,0,Severe,Inevitable,COC,1,83.33,83.33,6,coc_inevitable_action_yes_stories
594,0,Severe,Inevitable,COC,2,50.00,16.67,6,coc_inevitable_action_yes_stories
595,1,Severe,Inevitable,COC,1,50.00,50.00,6,coc_inevitable_action_yes_stories
596,1,Severe,Inevitable,COC,2,71.43,42.86,7,coc_inevitable_action_yes_stories
597,2,Severe,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
598,2,Severe,Inevitable,COC,2,80.00,60.00,5,coc_inevitable_action_yes_stories
599,3,Severe,Inevitable,COC,1,80.00,80.00,5,coc_inevitable_action_yes_stories
600,3,Severe,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
601,4,Severe,Inevitable,COC,1,62.50,62.50,8,coc_inevitable_action_yes_stories
602,4,Severe,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_action_yes_stories
603,5,Severe,Inevitable,COC,1,50.00,50.00,8,coc_inevitable_action_yes_stories
604,5,Severe,Inevitable,COC,2,80.00,80.00,5,coc_inevitable_action_yes_stories
605,6,Severe,Inevitable,COC,1,60.00,60.00,5,coc_inevitable_action_yes_stories
606,6,Severe,Inevitable,COC,2,71.43,57.14,7,coc_inevitable_action_yes_stories
607,7,Severe,Inevitable,COC,1,66.67,66.67,3,coc_inevitable_action_yes_stories
608,7,Severe,Inevitable,COC,2,50.00,50.00,2,coc_inevitable_action_yes_stories
609,8,Severe,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
610,8,Severe,Inevitable,COC,2,60.00,20.00,5,coc_inevitable_action_yes_stories
611,9,Severe,Inevitable,COC,1,50.00,50.00,6,coc_inevitable_action_yes_stories
612,9,Severe,Inevitable,COC,2,60.00,20.00,5,coc_inevitable_action_yes_stories
