========================================================================================================================
SCENARIO DATA TABLE
========================================================================================================================
CONFIGURATION:
  Filter non-negative utility events: True
  Skip missing I-being: False
  Skip missing non-I being: False
  Process only choice 1: False
Total rows: 539
========================================================================================================================

  ID | Orig ID | Severity | Evitability | Causal | Choice |    C+ % |    I+ % | N Events | Condition
 230 |       8 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 231 |       9 |     Mild |    Evitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 232 |       9 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_action_yes_stories
 233 |      10 |     Mild |    Evitable |    COC |      2 |  100.00 |   80.00 |        5 | coc_evitable_action_yes_stories
 234 |      11 |     Mild |    Evitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 235 |      11 |     Mild |    Evitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 236 |      12 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 237 |      12 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_action_yes_stories
 238 |      13 |     Mild |    Evitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 239 |      13 |     Mild |    Evitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 240 |      14 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_action_yes_stories
 241 |      15 |     Mild |    Evitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 242 |      16 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 243 |      16 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 244 |      17 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 245 |      18 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 246 |      18 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_action_yes_stories
 247 |      19 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 248 |      19 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 249 |      20 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 250 |      20 |     Mild |    Evitable |    COC |      2 |   50.00 |  100.00 |        2 | coc_evitable_action_yes_stories
 251 |      21 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        4 | coc_evitable_action_yes_stories
 252 |      22 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 253 |      23 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 254 |      23 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 255 |      24 |     Mild |    Evitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 256 |      24 |     Mild |    Evitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 257 |      25 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 258 |      26 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        4 | coc_evitable_action_yes_stories
 259 |      27 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        3 | coc_evitable_action_yes_stories
 260 |      28 |     Mild |    Evitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 261 |      28 |     Mild |    Evitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_evitable_action_yes_stories
 262 |      29 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 263 |      29 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 264 |       0 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        6 | coc_evitable_prevention_no_stories
 265 |       0 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 266 |       1 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 267 |       2 |     Mild |    Evitable |    COC |      2 |   50.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 268 |       3 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 269 |       3 |     Mild |    Evitable |    COC |      2 |  100.00 |   33.33 |        3 | coc_evitable_prevention_no_stories
 270 |       4 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 271 |       4 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 272 |       5 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 273 |       5 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 274 |       6 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 275 |       6 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        4 | coc_evitable_prevention_no_stories
 276 |       7 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 277 |       7 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 278 |       8 |     Mild |    Evitable |    COC |      1 |  100.00 |   80.00 |        5 | coc_evitable_prevention_no_stories
 279 |       8 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 280 |       9 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 281 |      10 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        6 | coc_evitable_prevention_no_stories
 282 |      11 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        6 | coc_evitable_prevention_no_stories
 283 |      11 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 284 |      12 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 285 |      12 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 286 |      13 |     Mild |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 287 |      13 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        2 | coc_evitable_prevention_no_stories
 288 |      14 |     Mild |    Evitable |    COC |      2 |   75.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 289 |      15 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_prevention_no_stories
 290 |      16 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_prevention_no_stories
 291 |      17 |     Mild |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 292 |      17 |     Mild |    Evitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 293 |      18 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        4 | coc_evitable_prevention_no_stories
 294 |      18 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 295 |      19 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 296 |      19 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 297 |      20 |     Mild |    Evitable |    COC |      1 |  100.00 |   85.71 |        7 | coc_evitable_prevention_no_stories
 298 |      21 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 299 |      22 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        5 | coc_evitable_prevention_no_stories
 300 |      23 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 301 |      23 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_prevention_no_stories
 302 |      24 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        6 | coc_evitable_prevention_no_stories
 303 |      24 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 304 |      25 |     Mild |    Evitable |    COC |      1 |  100.00 |   71.43 |        7 | coc_evitable_prevention_no_stories
 305 |      25 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 306 |      26 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 307 |      26 |     Mild |    Evitable |    COC |      2 |  100.00 |   60.00 |        5 | coc_evitable_prevention_no_stories
 308 |      27 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 309 |      27 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 310 |      28 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 311 |      28 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 312 |      29 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 313 |      29 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 314 |       0 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 315 |       0 |     Mild |  Inevitable |    COC |      2 |   66.67 |   66.67 |        6 | coc_inevitable_action_yes_stories
 316 |       1 |     Mild |  Inevitable |    COC |      1 |   25.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 317 |       1 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 318 |       2 |     Mild |  Inevitable |    COC |      1 |    0.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 319 |       2 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 320 |       3 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 321 |       3 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 322 |       4 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 323 |       5 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 324 |       5 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 325 |       6 |     Mild |  Inevitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 326 |       6 |     Mild |  Inevitable |    COC |      2 |   33.33 |   66.67 |        3 | coc_inevitable_action_yes_stories
 327 |       7 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 328 |       7 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 329 |       8 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 330 |       8 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 331 |       9 |     Mild |  Inevitable |    COC |      1 |   33.33 |   66.67 |        3 | coc_inevitable_action_yes_stories
 332 |       9 |     Mild |  Inevitable |    COC |      2 |   66.67 |  100.00 |        3 | coc_inevitable_action_yes_stories
 333 |      10 |     Mild |  Inevitable |    COC |      2 |    0.00 |  100.00 |        1 | coc_inevitable_action_yes_stories
 334 |      11 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 335 |      11 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 336 |      12 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 337 |      12 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 338 |      13 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 339 |      13 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 340 |      14 |     Mild |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 341 |      14 |     Mild |  Inevitable |    COC |      2 |   25.00 |   25.00 |        4 | coc_inevitable_action_yes_stories
 342 |      15 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_action_yes_stories
 343 |      15 |     Mild |  Inevitable |    COC |      2 |    0.00 |   25.00 |        4 | coc_inevitable_action_yes_stories
 344 |      16 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 345 |      16 |     Mild |  Inevitable |    COC |      2 |   33.33 |    0.00 |        3 | coc_inevitable_action_yes_stories
 346 |      17 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 347 |      17 |     Mild |  Inevitable |    COC |      2 |   33.33 |   33.33 |        3 | coc_inevitable_action_yes_stories
 348 |      18 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_action_yes_stories
 349 |      18 |     Mild |  Inevitable |    COC |      2 |   60.00 |   60.00 |        5 | coc_inevitable_action_yes_stories
 350 |      19 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 351 |      19 |     Mild |  Inevitable |    COC |      2 |   80.00 |   40.00 |        5 | coc_inevitable_action_yes_stories
 352 |      20 |     Mild |  Inevitable |    COC |      1 |   50.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 353 |      20 |     Mild |  Inevitable |    COC |      2 |   60.00 |    0.00 |        5 | coc_inevitable_action_yes_stories
 354 |      21 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 355 |      21 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 356 |      22 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 357 |      22 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 358 |      23 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_action_yes_stories
 359 |      23 |     Mild |  Inevitable |    COC |      2 |   20.00 |   20.00 |        5 | coc_inevitable_action_yes_stories
 360 |      24 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 361 |      24 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 362 |      25 |     Mild |  Inevitable |    COC |      1 |   33.33 |    0.00 |        3 | coc_inevitable_action_yes_stories
 363 |      26 |     Mild |  Inevitable |    COC |      1 |  100.00 |   66.67 |        3 | coc_inevitable_action_yes_stories
 364 |      26 |     Mild |  Inevitable |    COC |      2 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 365 |      27 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 366 |      27 |     Mild |  Inevitable |    COC |      2 |   66.67 |  100.00 |        3 | coc_inevitable_action_yes_stories
 367 |      28 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 368 |      28 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        0 | coc_inevitable_action_yes_stories
 369 |      29 |     Mild |  Inevitable |    COC |      1 |    0.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 370 |      29 |     Mild |  Inevitable |    COC |      2 |   50.00 |   25.00 |        4 | coc_inevitable_action_yes_stories
 371 |       0 |     Mild |  Inevitable |    COC |      1 |   83.33 |   33.33 |        6 | coc_inevitable_prevention_no_stories
 372 |       0 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 373 |       1 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 374 |       1 |     Mild |  Inevitable |    COC |      2 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 375 |       2 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 376 |       2 |     Mild |  Inevitable |    COC |      2 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 377 |       3 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 378 |       3 |     Mild |  Inevitable |    COC |      2 |   33.33 |   66.67 |        3 | coc_inevitable_prevention_no_stories
 379 |       4 |     Mild |  Inevitable |    COC |      1 |   50.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 380 |       4 |     Mild |  Inevitable |    COC |      2 |   25.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 381 |       5 |     Mild |  Inevitable |    COC |      1 |   66.67 |   50.00 |        6 | coc_inevitable_prevention_no_stories
 382 |       5 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 383 |       6 |     Mild |  Inevitable |    COC |      1 |   50.00 |   25.00 |        4 | coc_inevitable_prevention_no_stories
 384 |       6 |     Mild |  Inevitable |    COC |      2 |   66.67 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 385 |       7 |     Mild |  Inevitable |    COC |      1 |  100.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 386 |       7 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 387 |       8 |     Mild |  Inevitable |    COC |      1 |   75.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 388 |       8 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 389 |       9 |     Mild |  Inevitable |    COC |      1 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 390 |       9 |     Mild |  Inevitable |    COC |      2 |   25.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 391 |      10 |     Mild |  Inevitable |    COC |      1 |   80.00 |   40.00 |        5 | coc_inevitable_prevention_no_stories
 392 |      10 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 393 |      11 |     Mild |  Inevitable |    COC |      1 |   83.33 |   66.67 |        6 | coc_inevitable_prevention_no_stories
 394 |      11 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 395 |      12 |     Mild |  Inevitable |    COC |      1 |   83.33 |   66.67 |        6 | coc_inevitable_prevention_no_stories
 396 |      12 |     Mild |  Inevitable |    COC |      2 |    0.00 |   50.00 |        2 | coc_inevitable_prevention_no_stories
 397 |      13 |     Mild |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_prevention_no_stories
 398 |      13 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 399 |      14 |     Mild |  Inevitable |    COC |      1 |   33.33 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 400 |      14 |     Mild |  Inevitable |    COC |      2 |   25.00 |   75.00 |        4 | coc_inevitable_prevention_no_stories
 401 |      15 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 402 |      15 |     Mild |  Inevitable |    COC |      2 |    0.00 |   50.00 |        2 | coc_inevitable_prevention_no_stories
 403 |      16 |     Mild |  Inevitable |    COC |      1 |   50.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 404 |      16 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 405 |      17 |     Mild |  Inevitable |    COC |      1 |   83.33 |   33.33 |        6 | coc_inevitable_prevention_no_stories
 406 |      17 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 407 |      18 |     Mild |  Inevitable |    COC |      1 |   50.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 408 |      18 |     Mild |  Inevitable |    COC |      2 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 409 |      19 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 410 |      19 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        3 | coc_inevitable_prevention_no_stories
 411 |      21 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 412 |      21 |     Mild |  Inevitable |    COC |      2 |    0.00 |   50.00 |        2 | coc_inevitable_prevention_no_stories
 413 |      22 |     Mild |  Inevitable |    COC |      1 |   66.67 |   66.67 |        6 | coc_inevitable_prevention_no_stories
 414 |      22 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 415 |      23 |     Mild |  Inevitable |    COC |      1 |    0.00 |    0.00 |        4 | coc_inevitable_prevention_no_stories
 416 |      23 |     Mild |  Inevitable |    COC |      2 |    0.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 417 |      24 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 418 |      25 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 419 |      26 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 420 |      26 |     Mild |  Inevitable |    COC |      2 |  100.00 |   33.33 |        3 | coc_inevitable_prevention_no_stories
 421 |      27 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 422 |      27 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 423 |      28 |     Mild |  Inevitable |    COC |      1 |   25.00 |   50.00 |        4 | coc_inevitable_prevention_no_stories
 424 |      28 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_prevention_no_stories
 425 |      29 |     Mild |  Inevitable |    COC |      1 |   80.00 |   60.00 |        5 | coc_inevitable_prevention_no_stories
 426 |      29 |     Mild |  Inevitable |    COC |      2 |    0.00 |    0.00 |        2 | coc_inevitable_prevention_no_stories
 427 |       0 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        4 | cc_evitable_action_yes_stories
 428 |       1 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        4 | cc_evitable_action_yes_stories
 429 |       1 |   Severe |    Evitable |     CC |      2 |  100.00 |   25.00 |        4 | cc_evitable_action_yes_stories
 430 |       2 |   Severe |    Evitable |     CC |      1 |  100.00 |   75.00 |        4 | cc_evitable_action_yes_stories
 431 |       2 |   Severe |    Evitable |     CC |      2 |  100.00 |    0.00 |        2 | cc_evitable_action_yes_stories
 432 |       3 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 433 |       4 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        2 | cc_evitable_action_yes_stories
 434 |       5 |   Severe |    Evitable |     CC |      1 |    0.00 |    0.00 |        0 | cc_evitable_action_yes_stories
 435 |       6 |   Severe |    Evitable |     CC |      1 |  100.00 |   80.00 |        5 | cc_evitable_action_yes_stories
 436 |       7 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        6 | cc_evitable_action_yes_stories
 437 |       8 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 438 |       8 |   Severe |    Evitable |     CC |      2 |  100.00 |   50.00 |        2 | cc_evitable_action_yes_stories
 439 |       9 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 440 |       9 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_action_yes_stories
 441 |       0 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 442 |       1 |   Severe |    Evitable |     CC |      1 |  100.00 |   60.00 |        5 | cc_evitable_prevention_no_stories
 443 |       1 |   Severe |    Evitable |     CC |      2 |  100.00 |   66.67 |        3 | cc_evitable_prevention_no_stories
 444 |       2 |   Severe |    Evitable |     CC |      1 |  100.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
 445 |       2 |   Severe |    Evitable |     CC |      2 |  100.00 |   66.67 |        3 | cc_evitable_prevention_no_stories
 446 |       3 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
 447 |       3 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 448 |       5 |   Severe |    Evitable |     CC |      1 |  100.00 |   42.86 |        7 | cc_evitable_prevention_no_stories
 449 |       6 |   Severe |    Evitable |     CC |      1 |  100.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
 450 |       8 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
 451 |       8 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
 452 |       9 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 453 |       9 |   Severe |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
 454 |       0 |   Severe |  Inevitable |     CC |      1 |   25.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 455 |       0 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_action_yes_stories
 456 |       1 |   Severe |  Inevitable |     CC |      1 |   50.00 |  100.00 |        2 | cc_inevitable_action_yes_stories
 457 |       1 |   Severe |  Inevitable |     CC |      2 |   50.00 |   25.00 |        4 | cc_inevitable_action_yes_stories
 458 |       2 |   Severe |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 459 |       2 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        3 | cc_inevitable_action_yes_stories
 460 |       3 |   Severe |  Inevitable |     CC |      1 |   75.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 461 |       3 |   Severe |  Inevitable |     CC |      2 |   40.00 |   40.00 |        5 | cc_inevitable_action_yes_stories
