========================================================================================================================
SCENARIO DATA TABLE
========================================================================================================================
CONFIGURATION:
  Filter non-negative utility events: True
  Skip missing I-being: False
  Skip missing non-I being: False
  Process only choice 1: True
Total rows: 280
========================================================================================================================

  ID | Orig ID | Severity | Evitability | Causal | Choice |    C+ % |    I+ % | N Events | Condition
 230 |       2 |   Severe |    Evitable |     CC |      1 |  100.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
 231 |       3 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
 232 |       5 |   Severe |    Evitable |     CC |      1 |  100.00 |   42.86 |        7 | cc_evitable_prevention_no_stories
 233 |       6 |   Severe |    Evitable |     CC |      1 |  100.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
 234 |       8 |   Severe |    Evitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
 235 |       9 |   Severe |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
 236 |       0 |   Severe |  Inevitable |     CC |      1 |   25.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 237 |       1 |   Severe |  Inevitable |     CC |      1 |   50.00 |  100.00 |        2 | cc_inevitable_action_yes_stories
 238 |       2 |   Severe |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 239 |       3 |   Severe |  Inevitable |     CC |      1 |   75.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 240 |       4 |   Severe |  Inevitable |     CC |      1 |   50.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 241 |       5 |   Severe |  Inevitable |     CC |      1 |   33.33 |   66.67 |        3 | cc_inevitable_action_yes_stories
 242 |       6 |   Severe |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 243 |       7 |   Severe |  Inevitable |     CC |      1 |   80.00 |  100.00 |        5 | cc_inevitable_action_yes_stories
 244 |       8 |   Severe |  Inevitable |     CC |      1 |   25.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 245 |       9 |   Severe |  Inevitable |     CC |      1 |    0.00 |  100.00 |        1 | cc_inevitable_action_yes_stories
 246 |       0 |   Severe |  Inevitable |     CC |      1 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 247 |       1 |   Severe |  Inevitable |     CC |      1 |   60.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 248 |       2 |   Severe |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 249 |       3 |   Severe |  Inevitable |     CC |      1 |   20.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 250 |       4 |   Severe |  Inevitable |     CC |      1 |   50.00 |   50.00 |        2 | cc_inevitable_prevention_no_stories
 251 |       6 |   Severe |  Inevitable |     CC |      1 |   33.33 |   33.33 |        6 | cc_inevitable_prevention_no_stories
 252 |       7 |   Severe |  Inevitable |     CC |      1 |   66.67 |   66.67 |        3 | cc_inevitable_prevention_no_stories
 253 |       8 |   Severe |  Inevitable |     CC |      1 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 254 |       9 |   Severe |  Inevitable |     CC |      1 |   75.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 255 |       0 |   Severe |    Evitable |    COC |      1 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 256 |       1 |   Severe |    Evitable |    COC |      1 |  100.00 |   71.43 |        7 | coc_evitable_action_yes_stories
 257 |       2 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 258 |       3 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 259 |       4 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        3 | coc_evitable_action_yes_stories
 260 |       5 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        4 | coc_evitable_action_yes_stories
 261 |       6 |   Severe |    Evitable |    COC |      1 |  100.00 |   60.00 |        5 | coc_evitable_action_yes_stories
 262 |       7 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 263 |       8 |   Severe |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 264 |       9 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 265 |       0 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 266 |       2 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        4 | coc_evitable_prevention_no_stories
 267 |       3 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 268 |       6 |   Severe |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 269 |       7 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 270 |       9 |   Severe |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 271 |       0 |   Severe |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 272 |       1 |   Severe |  Inevitable |    COC |      1 |   40.00 |   40.00 |        5 | coc_inevitable_action_yes_stories
 273 |       2 |   Severe |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 274 |       3 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 275 |       4 |   Severe |  Inevitable |    COC |      1 |   66.67 |   66.67 |        3 | coc_inevitable_action_yes_stories
 276 |       5 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        4 | coc_inevitable_action_yes_stories
 277 |       6 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 278 |       7 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 279 |       8 |   Severe |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 280 |       9 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories

========================================================================================================================
SUMMARY STATISTICS
========================================================================================================================

Mild scenarios: 218 rows
Severe scenarios: 62 rows

Evitable: 134 rows
Inevitable: 146 rows

CC: 145 rows
COC: 135 rows

Choice 1: 280 rows
Choice 2: 0 rows

Average C+ %: 61.60
Average I+ %: 49.32

Average events per choice: 3.08
