table_id,original_scenario_id,severity,evitability,causal,choice,c_plus_pct,i_plus_pct,num_events,condition
315,26,Mild,Evitable,COC,1,100.00,75.00,8,coc_evitable_prevention_no_stories
316,26,Mild,Evitable,COC,2,100.00,66.67,6,coc_evitable_prevention_no_stories
317,27,Mild,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
318,27,Mild,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
319,28,Mild,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
320,28,Mild,Evitable,COC,2,100.00,100.00,3,coc_evitable_prevention_no_stories
321,29,Mild,Evitable,COC,1,100.00,100.00,4,coc_evitable_prevention_no_stories
322,29,Mild,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
323,0,Mild,Inevitable,COC,1,42.86,57.14,7,coc_inevitable_action_yes_stories
324,0,Mild,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_action_yes_stories
325,1,Mild,Inevitable,COC,1,20.00,60.00,5,coc_inevitable_action_yes_stories
326,1,Mild,Inevitable,COC,2,40.00,40.00,5,coc_inevitable_action_yes_stories
327,2,Mild,Inevitable,COC,1,25.00,75.00,4,coc_inevitable_action_yes_stories
328,2,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
329,3,Mild,Inevitable,COC,1,25.00,50.00,4,coc_inevitable_action_yes_stories
330,3,Mild,Inevitable,COC,2,57.14,42.86,7,coc_inevitable_action_yes_stories
331,4,Mild,Inevitable,COC,1,0.00,50.00,4,coc_inevitable_action_yes_stories
332,6,Mild,Inevitable,COC,1,100.00,66.67,6,coc_inevitable_action_yes_stories
333,6,Mild,Inevitable,COC,2,57.14,85.71,7,coc_inevitable_action_yes_stories
334,7,Mild,Inevitable,COC,1,33.33,33.33,3,coc_inevitable_action_yes_stories
335,7,Mild,Inevitable,COC,2,50.00,75.00,4,coc_inevitable_action_yes_stories
336,8,Mild,Inevitable,COC,1,50.00,50.00,2,coc_inevitable_action_yes_stories
337,8,Mild,Inevitable,COC,2,60.00,40.00,5,coc_inevitable_action_yes_stories
338,9,Mild,Inevitable,COC,1,60.00,80.00,5,coc_inevitable_action_yes_stories
339,9,Mild,Inevitable,COC,2,80.00,100.00,5,coc_inevitable_action_yes_stories
340,10,Mild,Inevitable,COC,1,50.00,50.00,6,coc_inevitable_action_yes_stories
341,10,Mild,Inevitable,COC,2,75.00,75.00,4,coc_inevitable_action_yes_stories
342,12,Mild,Inevitable,COC,1,66.67,66.67,3,coc_inevitable_action_yes_stories
343,12,Mild,Inevitable,COC,2,75.00,75.00,4,coc_inevitable_action_yes_stories
344,14,Mild,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
345,14,Mild,Inevitable,COC,2,25.00,25.00,4,coc_inevitable_action_yes_stories
346,15,Mild,Inevitable,COC,1,20.00,60.00,5,coc_inevitable_action_yes_stories
347,15,Mild,Inevitable,COC,2,0.00,20.00,5,coc_inevitable_action_yes_stories
348,16,Mild,Inevitable,COC,1,40.00,40.00,5,coc_inevitable_action_yes_stories
349,16,Mild,Inevitable,COC,2,50.00,25.00,4,coc_inevitable_action_yes_stories
350,17,Mild,Inevitable,COC,1,60.00,60.00,5,coc_inevitable_action_yes_stories
351,17,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
352,18,Mild,Inevitable,COC,1,50.00,50.00,4,coc_inevitable_action_yes_stories
353,18,Mild,Inevitable,COC,2,71.43,71.43,7,coc_inevitable_action_yes_stories
354,19,Mild,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
355,19,Mild,Inevitable,COC,2,80.00,40.00,5,coc_inevitable_action_yes_stories
356,20,Mild,Inevitable,COC,1,83.33,66.67,6,coc_inevitable_action_yes_stories
357,20,Mild,Inevitable,COC,2,71.43,28.57,7,coc_inevitable_action_yes_stories
358,21,Mild,Inevitable,COC,1,66.67,66.67,3,coc_inevitable_action_yes_stories
359,21,Mild,Inevitable,COC,2,50.00,25.00,4,coc_inevitable_action_yes_stories
360,22,Mild,Inevitable,COC,1,66.67,66.67,6,coc_inevitable_action_yes_stories
361,22,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
362,23,Mild,Inevitable,COC,1,25.00,50.00,4,coc_inevitable_action_yes_stories
363,23,Mild,Inevitable,COC,2,16.67,16.67,6,coc_inevitable_action_yes_stories
364,25,Mild,Inevitable,COC,1,66.67,50.00,6,coc_inevitable_action_yes_stories
365,25,Mild,Inevitable,COC,2,80.00,20.00,5,coc_inevitable_action_yes_stories
366,26,Mild,Inevitable,COC,1,100.00,80.00,5,coc_inevitable_action_yes_stories
367,26,Mild,Inevitable,COC,2,83.33,66.67,6,coc_inevitable_action_yes_stories
368,27,Mild,Inevitable,COC,1,50.00,50.00,4,coc_inevitable_action_yes_stories
369,27,Mild,Inevitable,COC,2,75.00,100.00,4,coc_inevitable_action_yes_stories
370,29,Mild,Inevitable,COC,1,60.00,80.00,5,coc_inevitable_action_yes_stories
371,29,Mild,Inevitable,COC,2,60.00,40.00,5,coc_inevitable_action_yes_stories
372,0,Mild,Inevitable,COC,1,83.33,33.33,6,coc_inevitable_prevention_no_stories
373,0,Mild,Inevitable,COC,2,33.33,66.67,6,coc_inevitable_prevention_no_stories
374,1,Mild,Inevitable,COC,1,60.00,40.00,5,coc_inevitable_prevention_no_stories
375,1,Mild,Inevitable,COC,2,25.00,50.00,4,coc_inevitable_prevention_no_stories
376,2,Mild,Inevitable,COC,1,40.00,60.00,5,coc_inevitable_prevention_no_stories
377,2,Mild,Inevitable,COC,2,50.00,50.00,4,coc_inevitable_prevention_no_stories
378,3,Mild,Inevitable,COC,1,66.67,50.00,6,coc_inevitable_prevention_no_stories
379,3,Mild,Inevitable,COC,2,50.00,75.00,4,coc_inevitable_prevention_no_stories
380,4,Mild,Inevitable,COC,1,60.00,60.00,5,coc_inevitable_prevention_no_stories
381,4,Mild,Inevitable,COC,2,20.00,60.00,5,coc_inevitable_prevention_no_stories
382,5,Mild,Inevitable,COC,1,71.43,57.14,7,coc_inevitable_prevention_no_stories
383,5,Mild,Inevitable,COC,2,80.00,80.00,5,coc_inevitable_prevention_no_stories
384,6,Mild,Inevitable,COC,1,71.43,28.57,7,coc_inevitable_prevention_no_stories
385,6,Mild,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_prevention_no_stories
386,7,Mild,Inevitable,COC,1,71.43,42.86,7,coc_inevitable_prevention_no_stories
387,7,Mild,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_prevention_no_stories
388,8,Mild,Inevitable,COC,1,60.00,40.00,5,coc_inevitable_prevention_no_stories
389,8,Mild,Inevitable,COC,2,66.67,66.67,3,coc_inevitable_prevention_no_stories
390,9,Mild,Inevitable,COC,1,57.14,57.14,7,coc_inevitable_prevention_no_stories
391,9,Mild,Inevitable,COC,2,40.00,60.00,5,coc_inevitable_prevention_no_stories
392,10,Mild,Inevitable,COC,1,80.00,40.00,5,coc_inevitable_prevention_no_stories
393,10,Mild,Inevitable,COC,2,75.00,75.00,4,coc_inevitable_prevention_no_stories
394,11,Mild,Inevitable,COC,1,83.33,66.67,6,coc_inevitable_prevention_no_stories
395,11,Mild,Inevitable,COC,2,50.00,66.67,6,coc_inevitable_prevention_no_stories
396,12,Mild,Inevitable,COC,1,83.33,66.67,6,coc_inevitable_prevention_no_stories
397,12,Mild,Inevitable,COC,2,33.33,66.67,3,coc_inevitable_prevention_no_stories
398,13,Mild,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_prevention_no_stories
399,13,Mild,Inevitable,COC,2,0.00,50.00,4,coc_inevitable_prevention_no_stories
400,14,Mild,Inevitable,COC,1,66.67,66.67,6,coc_inevitable_prevention_no_stories
401,14,Mild,Inevitable,COC,2,25.00,75.00,4,coc_inevitable_prevention_no_stories
402,15,Mild,Inevitable,COC,1,20.00,20.00,5,coc_inevitable_prevention_no_stories
403,15,Mild,Inevitable,COC,2,0.00,75.00,4,coc_inevitable_prevention_no_stories
404,16,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
405,16,Mild,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_prevention_no_stories
406,17,Mild,Inevitable,COC,1,83.33,33.33,6,coc_inevitable_prevention_no_stories
407,17,Mild,Inevitable,COC,2,25.00,50.00,4,coc_inevitable_prevention_no_stories
408,18,Mild,Inevitable,COC,1,66.67,16.67,6,coc_inevitable_prevention_no_stories
409,18,Mild,Inevitable,COC,2,25.00,50.00,4,coc_inevitable_prevention_no_stories
410,19,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
411,19,Mild,Inevitable,COC,2,0.00,50.00,6,coc_inevitable_prevention_no_stories
412,21,Mild,Inevitable,COC,1,50.00,50.00,4,coc_inevitable_prevention_no_stories
413,21,Mild,Inevitable,COC,2,33.33,66.67,3,coc_inevitable_prevention_no_stories
414,22,Mild,Inevitable,COC,1,66.67,66.67,6,coc_inevitable_prevention_no_stories
415,22,Mild,Inevitable,COC,2,80.00,80.00,5,coc_inevitable_prevention_no_stories
416,23,Mild,Inevitable,COC,1,42.86,42.86,7,coc_inevitable_prevention_no_stories
417,23,Mild,Inevitable,COC,2,0.00,60.00,5,coc_inevitable_prevention_no_stories
418,24,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
419,24,Mild,Inevitable,COC,2,50.00,50.00,4,coc_inevitable_prevention_no_stories
420,25,Mild,Inevitable,COC,1,80.00,80.00,5,coc_inevitable_prevention_no_stories
421,25,Mild,Inevitable,COC,2,50.00,75.00,4,coc_inevitable_prevention_no_stories
422,26,Mild,Inevitable,COC,1,87.50,75.00,8,coc_inevitable_prevention_no_stories
423,26,Mild,Inevitable,COC,2,100.00,57.14,7,coc_inevitable_prevention_no_stories
424,27,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
425,27,Mild,Inevitable,COC,2,50.00,66.67,6,coc_inevitable_prevention_no_stories
426,28,Mild,Inevitable,COC,1,50.00,66.67,6,coc_inevitable_prevention_no_stories
427,28,Mild,Inevitable,COC,2,0.00,66.67,3,coc_inevitable_prevention_no_stories
428,29,Mild,Inevitable,COC,1,80.00,60.00,5,coc_inevitable_prevention_no_stories
429,29,Mild,Inevitable,COC,2,40.00,60.00,5,coc_inevitable_prevention_no_stories
430,0,Severe,Evitable,CC,1,100.00,100.00,6,cc_evitable_action_yes_stories
431,0,Severe,Evitable,CC,2,100.00,100.00,8,cc_evitable_action_yes_stories
432,1,Severe,Evitable,CC,1,100.00,75.00,8,cc_evitable_action_yes_stories
433,1,Severe,Evitable,CC,2,100.00,40.00,5,cc_evitable_action_yes_stories
434,2,Severe,Evitable,CC,1,100.00,83.33,6,cc_evitable_action_yes_stories
435,2,Severe,Evitable,CC,2,100.00,60.00,5,cc_evitable_action_yes_stories
436,3,Severe,Evitable,CC,1,100.00,100.00,4,cc_evitable_action_yes_stories
437,3,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_action_yes_stories
438,4,Severe,Evitable,CC,1,100.00,100.00,5,cc_evitable_action_yes_stories
439,4,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_action_yes_stories
440,6,Severe,Evitable,CC,1,100.00,80.00,5,cc_evitable_action_yes_stories
441,6,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_action_yes_stories
442,7,Severe,Evitable,CC,1,100.00,100.00,7,cc_evitable_action_yes_stories
443,7,Severe,Evitable,CC,2,100.00,100.00,5,cc_evitable_action_yes_stories
444,8,Severe,Evitable,CC,1,100.00,100.00,5,cc_evitable_action_yes_stories
445,8,Severe,Evitable,CC,2,100.00,83.33,6,cc_evitable_action_yes_stories
446,9,Severe,Evitable,CC,1,100.00,100.00,3,cc_evitable_action_yes_stories
447,9,Severe,Evitable,CC,2,100.00,75.00,4,cc_evitable_action_yes_stories
448,0,Severe,Evitable,CC,1,100.00,100.00,7,cc_evitable_prevention_no_stories
449,0,Severe,Evitable,CC,2,100.00,100.00,7,cc_evitable_prevention_no_stories
450,1,Severe,Evitable,CC,1,100.00,60.00,5,cc_evitable_prevention_no_stories
451,1,Severe,Evitable,CC,2,100.00,87.50,8,cc_evitable_prevention_no_stories
452,2,Severe,Evitable,CC,1,100.00,57.14,7,cc_evitable_prevention_no_stories
453,2,Severe,Evitable,CC,2,100.00,80.00,5,cc_evitable_prevention_no_stories
454,3,Severe,Evitable,CC,1,100.00,80.00,5,cc_evitable_prevention_no_stories
455,3,Severe,Evitable,CC,2,100.00,100.00,5,cc_evitable_prevention_no_stories
456,4,Severe,Evitable,CC,1,100.00,60.00,5,cc_evitable_prevention_no_stories
457,5,Severe,Evitable,CC,1,100.00,42.86,7,cc_evitable_prevention_no_stories
458,6,Severe,Evitable,CC,1,100.00,40.00,5,cc_evitable_prevention_no_stories
459,7,Severe,Evitable,CC,1,100.00,100.00,6,cc_evitable_prevention_no_stories
460,8,Severe,Evitable,CC,1,100.00,80.00,5,cc_evitable_prevention_no_stories
461,8,Severe,Evitable,CC,2,100.00,100.00,6,cc_evitable_prevention_no_stories
462,9,Severe,Evitable,CC,1,100.00,60.00,5,cc_evitable_prevention_no_stories
463,9,Severe,Evitable,CC,2,100.00,100.00,4,cc_evitable_prevention_no_stories
464,0,Severe,Inevitable,CC,1,28.57,100.00,7,cc_inevitable_action_yes_stories
465,0,Severe,Inevitable,CC,2,42.86,71.43,7,cc_inevitable_action_yes_stories
466,1,Severe,Inevitable,CC,1,85.71,100.00,7,cc_inevitable_action_yes_stories
467,1,Severe,Inevitable,CC,2,60.00,40.00,5,cc_inevitable_action_yes_stories
468,2,Severe,Inevitable,CC,1,16.67,66.67,6,cc_inevitable_action_yes_stories
469,2,Severe,Inevitable,CC,2,40.00,40.00,5,cc_inevitable_action_yes_stories
470,3,Severe,Inevitable,CC,1,71.43,71.43,7,cc_inevitable_action_yes_stories
471,3,Severe,Inevitable,CC,2,40.00,40.00,5,cc_inevitable_action_yes_stories
472,4,Severe,Inevitable,CC,1,80.00,80.00,5,cc_inevitable_action_yes_stories
473,4,Severe,Inevitable,CC,2,80.00,20.00,5,cc_inevitable_action_yes_stories
474,5,Severe,Inevitable,CC,1,22.22,88.89,9,cc_inevitable_action_yes_stories
475,5,Severe,Inevitable,CC,2,50.00,50.00,8,cc_inevitable_action_yes_stories
476,6,Severe,Inevitable,CC,1,60.00,80.00,5,cc_inevitable_action_yes_stories
477,6,Severe,Inevitable,CC,2,60.00,40.00,5,cc_inevitable_action_yes_stories
478,7,Severe,Inevitable,CC,1,80.00,100.00,5,cc_inevitable_action_yes_stories
479,7,Severe,Inevitable,CC,2,57.14,42.86,7,cc_inevitable_action_yes_stories
480,8,Severe,Inevitable,CC,1,50.00,100.00,6,cc_inevitable_action_yes_stories
481,8,Severe,Inevitable,CC,2,50.00,25.00,8,cc_inevitable_action_yes_stories
482,9,Severe,Inevitable,CC,1,25.00,100.00,4,cc_inevitable_action_yes_stories
483,9,Severe,Inevitable,CC,2,33.33,33.33,6,cc_inevitable_action_yes_stories
484,0,Severe,Inevitable,CC,1,66.67,44.44,9,cc_inevitable_prevention_no_stories
485,0,Severe,Inevitable,CC,2,0.00,85.71,7,cc_inevitable_prevention_no_stories
486,1,Severe,Inevitable,CC,1,66.67,50.00,6,cc_inevitable_prevention_no_stories
487,1,Severe,Inevitable,CC,2,57.14,71.43,7,cc_inevitable_prevention_no_stories
488,2,Severe,Inevitable,CC,1,50.00,33.33,6,cc_inevitable_prevention_no_stories
489,2,Severe,Inevitable,CC,2,16.67,66.67,6,cc_inevitable_prevention_no_stories
490,3,Severe,Inevitable,CC,1,20.00,40.00,5,cc_inevitable_prevention_no_stories
491,3,Severe,Inevitable,CC,2,16.67,100.00,6,cc_inevitable_prevention_no_stories
492,4,Severe,Inevitable,CC,1,71.43,57.14,7,cc_inevitable_prevention_no_stories
493,4,Severe,Inevitable,CC,2,66.67,100.00,6,cc_inevitable_prevention_no_stories
494,5,Severe,Inevitable,CC,1,42.86,42.86,7,cc_inevitable_prevention_no_stories
495,5,Severe,Inevitable,CC,2,14.29,85.71,7,cc_inevitable_prevention_no_stories
496,6,Severe,Inevitable,CC,1,50.00,50.00,8,cc_inevitable_prevention_no_stories
497,6,Severe,Inevitable,CC,2,0.00,66.67,6,cc_inevitable_prevention_no_stories
498,7,Severe,Inevitable,CC,1,87.50,75.00,8,cc_inevitable_prevention_no_stories
499,7,Severe,Inevitable,CC,2,83.33,100.00,6,cc_inevitable_prevention_no_stories
500,8,Severe,Inevitable,CC,1,20.00,60.00,5,cc_inevitable_prevention_no_stories
501,8,Severe,Inevitable,CC,2,28.57,85.71,7,cc_inevitable_prevention_no_stories
502,9,Severe,Inevitable,CC,1,71.43,28.57,7,cc_inevitable_prevention_no_stories
503,9,Severe,Inevitable,CC,2,33.33,66.67,6,cc_inevitable_prevention_no_stories
504,0,Severe,Evitable,COC,1,100.00,80.00,5,coc_evitable_action_yes_stories
505,0,Severe,Evitable,COC,2,100.00,100.00,4,coc_evitable_action_yes_stories
506,1,Severe,Evitable,COC,1,100.00,71.43,7,coc_evitable_action_yes_stories
507,1,Severe,Evitable,COC,2,100.00,100.00,5,coc_evitable_action_yes_stories
508,2,Severe,Evitable,COC,1,100.00,50.00,2,coc_evitable_action_yes_stories
509,2,Severe,Evitable,COC,2,100.00,66.67,3,coc_evitable_action_yes_stories
510,3,Severe,Evitable,COC,1,100.00,66.67,6,coc_evitable_action_yes_stories
511,3,Severe,Evitable,COC,2,100.00,40.00,5,coc_evitable_action_yes_stories
512,4,Severe,Evitable,COC,1,100.00,62.50,8,coc_evitable_action_yes_stories
513,4,Severe,Evitable,COC,2,100.00,100.00,6,coc_evitable_action_yes_stories
514,5,Severe,Evitable,COC,1,100.00,50.00,8,coc_evitable_action_yes_stories
515,5,Severe,Evitable,COC,2,83.33,83.33,6,coc_evitable_action_yes_stories
516,6,Severe,Evitable,COC,1,100.00,66.67,6,coc_evitable_action_yes_stories
517,6,Severe,Evitable,COC,2,80.00,60.00,5,coc_evitable_action_yes_stories
518,7,Severe,Evitable,COC,1,100.00,60.00,5,coc_evitable_action_yes_stories
519,7,Severe,Evitable,COC,2,100.00,83.33,6,coc_evitable_action_yes_stories
520,8,Severe,Evitable,COC,1,100.00,75.00,4,coc_evitable_action_yes_stories
521,8,Severe,Evitable,COC,2,100.00,100.00,4,coc_evitable_action_yes_stories
522,9,Severe,Evitable,COC,1,100.00,50.00,4,coc_evitable_action_yes_stories
523,9,Severe,Evitable,COC,2,100.00,100.00,5,coc_evitable_action_yes_stories
524,0,Severe,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
525,0,Severe,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
526,1,Severe,Evitable,COC,1,100.00,100.00,6,coc_evitable_prevention_no_stories
527,1,Severe,Evitable,COC,2,100.00,83.33,6,coc_evitable_prevention_no_stories
528,2,Severe,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
529,2,Severe,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
530,3,Severe,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
531,3,Severe,Evitable,COC,2,100.00,80.00,5,coc_evitable_prevention_no_stories
532,4,Severe,Evitable,COC,1,100.00,100.00,6,coc_evitable_prevention_no_stories
533,4,Severe,Evitable,COC,2,100.00,62.50,8,coc_evitable_prevention_no_stories
534,5,Severe,Evitable,COC,1,100.00,100.00,7,coc_evitable_prevention_no_stories
535,5,Severe,Evitable,COC,2,57.14,42.86,7,coc_evitable_prevention_no_stories
536,6,Severe,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
537,6,Severe,Evitable,COC,2,100.00,60.00,5,coc_evitable_prevention_no_stories
538,7,Severe,Evitable,COC,1,100.00,83.33,6,coc_evitable_prevention_no_stories
539,7,Severe,Evitable,COC,2,100.00,60.00,5,coc_evitable_prevention_no_stories
540,8,Severe,Evitable,COC,1,100.00,100.00,5,coc_evitable_prevention_no_stories
541,8,Severe,Evitable,COC,2,100.00,75.00,4,coc_evitable_prevention_no_stories
542,9,Severe,Evitable,COC,1,100.00,80.00,5,coc_evitable_prevention_no_stories
543,9,Severe,Evitable,COC,2,100.00,60.00,5,coc_evitable_prevention_no_stories
544,0,Severe,Inevitable,COC,1,83.33,83.33,6,coc_inevitable_action_yes_stories
545,0,Severe,Inevitable,COC,2,50.00,16.67,6,coc_inevitable_action_yes_stories
546,1,Severe,Inevitable,COC,1,50.00,50.00,6,coc_inevitable_action_yes_stories
547,1,Severe,Inevitable,COC,2,71.43,42.86,7,coc_inevitable_action_yes_stories
548,2,Severe,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
549,2,Severe,Inevitable,COC,2,80.00,60.00,5,coc_inevitable_action_yes_stories
550,3,Severe,Inevitable,COC,1,80.00,80.00,5,coc_inevitable_action_yes_stories
551,3,Severe,Inevitable,COC,2,60.00,60.00,5,coc_inevitable_action_yes_stories
552,4,Severe,Inevitable,COC,1,62.50,62.50,8,coc_inevitable_action_yes_stories
553,4,Severe,Inevitable,COC,2,66.67,66.67,6,coc_inevitable_action_yes_stories
554,5,Severe,Inevitable,COC,1,50.00,50.00,8,coc_inevitable_action_yes_stories
555,5,Severe,Inevitable,COC,2,80.00,80.00,5,coc_inevitable_action_yes_stories
556,6,Severe,Inevitable,COC,1,60.00,60.00,5,coc_inevitable_action_yes_stories
557,6,Severe,Inevitable,COC,2,71.43,57.14,7,coc_inevitable_action_yes_stories
558,7,Severe,Inevitable,COC,1,66.67,66.67,3,coc_inevitable_action_yes_stories
559,7,Severe,Inevitable,COC,2,50.00,50.00,2,coc_inevitable_action_yes_stories
560,8,Severe,Inevitable,COC,1,75.00,75.00,4,coc_inevitable_action_yes_stories
561,8,Severe,Inevitable,COC,2,60.00,20.00,5,coc_inevitable_action_yes_stories
562,9,Severe,Inevitable,COC,1,50.00,50.00,6,coc_inevitable_action_yes_stories
563,9,Severe,Inevitable,COC,2,60.00,20.00,5,coc_inevitable_action_yes_stories
